portal_index,season,player_name,normalized_player_name,origin,destination,destination_team_id,destination_team_name,destination_match_status,position,portal_position_group,position_semantics,transfer_date,cutoff_status,in_model_relevant_population,defensive_candidate,identity_join_method,identity_status,experience_status,impact_status,prior_position,prior_position_group,prior_player_id,prior_team_games,prior_defensive_games,prior_defensive_experience,prior_defensive_impact,prior_stats
10389,2025,Jack Mowrey,jack mowrey,James Madison,Hawai'i,62,Hawai'i,exact_normalized_name,LS,,non_defensive,2025-04-26,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10390,2025,Dom Collins,dom collins,West Virginia,Concord,,,not_in_fbs,WR,,non_defensive,2025-05-24,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10391,2025,Jacob Busic,jacob busic,UCLA,,,,missing_name,EDGE,dl_edge,defensive,2025-04-29,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10392,2025,Jayden Whaley,jayden whaley,Hampton,Liberty,2335,Liberty,exact_normalized_name,S,db,defensive,2025-04-29,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
10393,2025,Wyatt Lawson,wyatt lawson,Florida International,South Dakota,,,not_in_fbs,IOL,,non_defensive,2025-04-23,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10394,2025,Mitch Melton,mitch melton,Sam Houston,,,,missing_name,LB,lb,defensive,2025-04-25,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10395,2025,Kiersten Lee,kiersten lee,Georgia State,,,,missing_name,LB,lb,defensive,2025-04-23,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10396,2025,Zack Zandier,zack zandier,Coastal Carolina,Lafayette,,,not_in_fbs,TE,,non_defensive,2025-04-22,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10397,2025,Sam Franklin,sam franklin,Oklahoma,South Florida,58,South Florida,exact_normalized_name,RB,,non_defensive,2025-04-29,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10398,2025,Jace Wilson,jace wilson,Texas Southern,Tennessee Tech,,,not_in_fbs,QB,,non_defensive,2025-04-19,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10399,2025,Grant Hidalgo,grant hidalgo,Auburn,Samford,,,not_in_fbs,TE,,non_defensive,2025-05-16,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10400,2025,Ashton Heflin,ashton heflin,Marshall,Texas State,326,Texas State,exact_normalized_name,LB,lb,defensive,2025-04-29,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,LB,lb,4921298,13,6,0.46153846153846156,-0.42052349998825544,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 2.0, ""tackles"": 12.0, ""tackles_for_loss"": 0.0}"
10401,2025,Jordan Owens,jordan owens,Oklahoma State,North Carolina,153,North Carolina,exact_normalized_name,TE,,non_defensive,2025-04-23,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10402,2025,Gavin Edwards,gavin edwards,Austin Peay,Maryland,120,Maryland,exact_normalized_name,S,db,defensive,2025-04-28,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
10403,2025,Chase Malamala,chase malamala,UCF,Southern Miss,2572,Southern Miss,exact_normalized_name,OT,,non_defensive,2025-04-23,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10404,2025,Pius Odjugo,pius odjugo,Central Michigan,Ohio,195,Ohio,exact_normalized_name,DL,dl_edge,defensive,2025-05-20,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DL,dl_edge,5219554,12,9,0.75,0.793292657709077,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 2.0, ""sacks"": 1.0, ""solo_tackles"": 6.0, ""tackles"": 16.0, ""tackles_for_loss"": 4.0}"
10405,2025,Johnny Pascuzzi,johnny pascuzzi,West Virginia,Tulane,2655,Tulane,exact_normalized_name,TE,,non_defensive,2025-04-29,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10406,2025,Jaylen Bonelli,jaylen bonelli,Wagner,Arkansas State,2032,Arkansas State,exact_normalized_name,WR,,non_defensive,2025-04-30,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10407,2025,Brylan Noonan,brylan noonan,Temple,Kennesaw State,338,Kennesaw State,exact_normalized_name,LS,,non_defensive,2025-05-08,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10408,2025,Jalen Newman,jalen newman,Princeton,Monmouth,,,not_in_fbs,CB,db,defensive,2025-04-25,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10409,2025,Anthony Rosier,anthony rosier,App State,Florida A&M,,,not_in_fbs,LB,lb,defensive,2025-05-13,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10410,2025,Quaron Adams,quaron adams,South Dakota,California,25,California,exact_normalized_name,WR,,non_defensive,2025-04-19,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10411,2025,Dierre Kelly,dierre kelly,Bowling Green,,,,missing_name,DL,dl_edge,defensive,2025-07-28,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10412,2025,E'Lla Boykin,ella boykin,Barton,Boston College,103,Boston College,exact_normalized_name,LB,lb,defensive,2025-04-21,on_or_before_cutoff,True,True,none,source_data_unavailable,source_data_unavailable,source_data_unavailable,,,,,,,,{}
10413,2025,RJ Lester Jr.,rj lester jr,Oklahoma State,UTSA,2636,UTSA,exact_normalized_name,CB,db,defensive,2025-04-28,on_or_before_cutoff,True,True,normalized_name_source_team,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,CB,db,5084909,1,0,0.0,0.0,{}
10414,2025,Dillon Tatum,dillon tatum,Michigan State,Northwestern,77,Northwestern,exact_normalized_name,S,db,defensive,2025-04-21,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DB,db,4685592,12,1,0.08333333333333333,-0.6646446310650661,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 3.0, ""tackles"": 3.0, ""tackles_for_loss"": 0.0}"
10415,2025,Zach Cochnauer,zach cochnauer,Central Arkansas,Nevada,2440,Nevada,exact_normalized_name,OT,,non_defensive,2025-04-22,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10416,2025,Ty Mims,ty mims,Southern Miss,Texas State,326,Texas State,exact_normalized_name,WR,,non_defensive,2025-04-22,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10417,2025,Cedric Franklin II,cedric franklin ii,Georgia Tech,Arkansas State,2032,Arkansas State,exact_normalized_name,S,db,defensive,2025-04-25,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DB,db,5147222,13,1,0.07692307692307693,-0.843396032098634,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 1.0, ""tackles"": 1.0, ""tackles_for_loss"": 0.0}"
10418,2025,RJ Johnson III,rj johnson iii,Toledo,Florida A&M,,,not_in_fbs,QB,,non_defensive,2025-04-21,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10419,2025,RJ Whitehead,rj whitehead,UTEP,Southern Miss,2572,Southern Miss,exact_normalized_name,OT,,non_defensive,2025-04-24,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10420,2025,Blake Thompson,blake thompson,Louisiana Tech,Houston,248,Houston,exact_normalized_name,S,db,defensive,2025-04-24,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DB,db,5081859,13,11,0.8461538461538461,0.6869125023771424,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 3.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 33.0, ""tackles"": 60.0, ""tackles_for_loss"": 2.5}"
10421,2025,Donovan Spellman,donovan spellman,Charlotte,UNLV,2439,UNLV,exact_normalized_name,EDGE,dl_edge,defensive,2025-04-28,on_or_before_cutoff,True,True,normalized_name_source_team,position_mismatch,position_mismatch,position_mismatch,LB,lb,4870402,12,2,0.16666666666666666,-0.020120895051616086,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 0.0, ""sacks"": 1.0, ""solo_tackles"": 2.0, ""tackles"": 3.0, ""tackles_for_loss"": 1.5}"
10422,2025,Juwaun Price,juwaun price,North Texas,Massachusetts,113,Massachusetts,exact_normalized_name,RB,,non_defensive,2025-05-11,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10423,2025,Chase Pinkston,chase pinkston,Oklahoma State,Memphis,235,Memphis,exact_normalized_name,S,db,defensive,2025-04-23,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
10424,2025,Joshua Wood,joshua wood,Fresno State,Idaho,,,not_in_fbs,QB,,non_defensive,2025-04-20,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10425,2025,Nason Coleman,nason coleman,BYU,Northern Arizona,,,not_in_fbs,WR,,non_defensive,2025-05-06,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10426,2025,Gavin Ransaw,gavin ransaw,Coastal Carolina,Arkansas State,2032,Arkansas State,exact_normalized_name,DL,dl_edge,defensive,2025-05-02,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DT,dl_edge,4885668,13,10,0.7692307692307693,0.8409390971352179,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 1.0, ""qb_hurries"": 3.0, ""sacks"": 1.0, ""solo_tackles"": 11.0, ""tackles"": 26.0, ""tackles_for_loss"": 2.0}"
10427,2025,Michael DiPasquale,michael dipasquale,App State,,,,missing_name,RB,,non_defensive,2025-04-21,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10428,2025,Josh Horton,josh horton,Miami,Georgia,61,Georgia,exact_normalized_name,DL,dl_edge,defensive,2025-04-21,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DT,dl_edge,4870822,13,3,0.23076923076923078,-0.5567817703767647,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 2.0, ""tackles"": 4.0, ""tackles_for_loss"": 0.5}"
10429,2025,Rob Fogler,rob fogler,Ball State,Kentucky,96,Kentucky,exact_normalized_name,OT,,non_defensive,2025-05-06,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10430,2025,Tykie Andrews,tykie andrews,Oklahoma State,Central Oklahoma,,,not_in_fbs,WR,,non_defensive,2025-04-23,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10431,2025,Leon Washington Jr.,leon washington jr,Florida Atlantic,Valdosta State,,,not_in_fbs,WR,,non_defensive,2025-05-23,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10432,2025,Kenny Seymour Jr.,kenny seymour jr,Rice,New Haven,,,not_in_fbs,LB,lb,defensive,2025-05-26,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10433,2025,Steven Scott III,steven scott iii,Illinois,Fresno State,278,Fresno State,exact_normalized_name,OT,,non_defensive,2025-05-12,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10434,2025,Anthony LaFrance,anthony lafrance,New Mexico State,Wayne State,,,not_in_fbs,OT,,non_defensive,2025-05-19,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10435,2025,Elijah Zollicoffer,elijah zollicoffer,Arkansas State,Kennesaw State,338,Kennesaw State,exact_normalized_name,IOL,,non_defensive,2025-05-07,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10436,2025,Rick Moore,rick moore,Old Dominion,,,,missing_name,OT,,non_defensive,2025-04-24,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10437,2025,Isaiah Green,isaiah green,Western Michigan,Memphis,235,Memphis,exact_normalized_name,DL,dl_edge,defensive,2025-04-23,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DL,dl_edge,5150508,13,12,0.9230769230769231,1.1555584159065384,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 4.0, ""sacks"": 2.0, ""solo_tackles"": 13.0, ""tackles"": 28.0, ""tackles_for_loss"": 2.5}"
10438,2025,Cam Todd,cam todd,Coastal Carolina,Sam Houston,2534,Sam Houston,exact_normalized_name,IOL,,non_defensive,2025-04-25,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10439,2025,Mitch Hodnett,mitch hodnett,TCU,Tulane,2655,Tulane,exact_normalized_name,IOL,,non_defensive,2025-05-01,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10440,2025,Jaden Lyles,jaden lyles,Austin Peay,Western Michigan,2711,Western Michigan,exact_normalized_name,S,db,defensive,2025-04-29,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,S,db,5083048,12,3,0.25,-0.05173940422754851,"{""fumble_recoveries"": 1.0, ""interceptions"": 1.0, ""passes_defended"": 0.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 5.0, ""tackles"": 6.0, ""tackles_for_loss"": 0.0}"
10441,2025,Chris Boti,chris boti,Liberty,Arkansas State,2032,Arkansas State,exact_normalized_name,DL,dl_edge,defensive,2025-04-23,on_or_before_cutoff,True,True,normalized_name_source_team,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,DT,dl_edge,4684960,1,0,0.0,0.0,{}
10442,2025,Gabe Fortson,gabe fortson,Tulane,Arkansas State,2032,Arkansas State,exact_normalized_name,IOL,,non_defensive,2025-04-25,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10443,2025,Colin Coates,colin coates,Charlotte,Mississippi State,344,Mississippi State,exact_normalized_name,DL,dl_edge,defensive,2025-05-01,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DL,dl_edge,5101116,12,10,0.8333333333333334,-0.053659898405166676,"{""fumble_recoveries"": 1.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 1.0, ""sacks"": 0.0, ""solo_tackles"": 7.0, ""tackles"": 14.0, ""tackles_for_loss"": 0.5}"
10444,2025,Grayson Barnes,grayson barnes,Northern Illinois,West Virginia,277,West Virginia,exact_normalized_name,TE,,non_defensive,2025-04-19,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10445,2025,Zion Ferguson,zion ferguson,North Carolina,Pittsburgh,221,Pittsburgh,exact_normalized_name,CB,db,defensive,2025-04-24,on_or_before_cutoff,True,True,normalized_name_source_team,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,legitimate_zero_defensive_participation,DB,db,5079445,1,0,0.0,0.0,{}
10446,2025,CJ Brown,cj brown,Bowling Green,Sam Houston,2534,Sam Houston,exact_normalized_name,S,db,defensive,2025-05-05,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DB,db,4686804,13,13,1.0,1.0706571611196796,"{""fumble_recoveries"": 0.0, ""interceptions"": 1.0, ""passes_defended"": 2.0, ""qb_hurries"": 1.0, ""sacks"": 0.0, ""solo_tackles"": 44.0, ""tackles"": 73.0, ""tackles_for_loss"": 2.0}"
10447,2025,Alessandro Lorenzetti,alessandro lorenzetti,Michigan,Baylor,239,Baylor,exact_normalized_name,OT,,non_defensive,2025-05-09,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10448,2025,Oluwaseyi Omotosho,oluwaseyi omotosho,Oregon State,West Virginia,277,West Virginia,exact_normalized_name,EDGE,dl_edge,defensive,2025-07-18,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DL,dl_edge,4608854,12,8,0.6666666666666666,0.7924118449930153,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 6.0, ""sacks"": 1.0, ""solo_tackles"": 6.0, ""tackles"": 14.0, ""tackles_for_loss"": 1.0}"
10449,2025,Aidan Fedigan,aidan fedigan,UCF,Tulsa,202,Tulsa,exact_normalized_name,LS,,non_defensive,2025-04-22,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
10450,2025,Makai Byerson,makai byerson,West Virginia,Boston College,103,Boston College,exact_normalized_name,EDGE,dl_edge,defensive,2025-05-02,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DL,dl_edge,5079361,13,1,0.07692307692307693,-0.888195490816319,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 0.0, ""qb_hurries"": 0.0, ""sacks"": 0.0, ""solo_tackles"": 0.0, ""tackles"": 1.0, ""tackles_for_loss"": 0.0}"
10451,2025,Terez Reid,terez reid,UTEP,Florida Atlantic,2226,Florida Atlantic,exact_normalized_name,CB,db,defensive,2025-04-25,on_or_before_cutoff,True,True,none,identity_resolution_failure,identity_resolution_failure,identity_resolution_failure,,,,,,,,{}
10452,2025,Trey Lenhardt,trey lenhardt,App State,Samford,,,not_in_fbs,S,db,defensive,2025-04-24,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10453,2025,Patrick Matan,patrick matan,NC State,Montana,,,not_in_fbs,OT,,non_defensive,2025-05-07,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10454,2025,Aiden Ramos,aiden ramos,Cal Poly,Mt. San Antonio College,,,not_in_fbs,RB,,non_defensive,2025-06-27,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10455,2025,Aakil Washington,aakil washington,South Alabama,SMU,2567,SMU,exact_normalized_name,EDGE,dl_edge,defensive,2025-04-19,on_or_before_cutoff,True,True,normalized_name_source_team,resolved,resolved,resolved,DE,dl_edge,4608871,13,12,0.9230769230769231,0.6839900353239965,"{""fumble_recoveries"": 0.0, ""interceptions"": 0.0, ""passes_defended"": 3.0, ""qb_hurries"": 4.0, ""sacks"": 0.5, ""solo_tackles"": 12.0, ""tackles"": 41.0, ""tackles_for_loss"": 0.5}"
10456,2025,AJ Vinatieri,aj vinatieri,Louisville,Lindenwood,,,not_in_fbs,K,,non_defensive,2025-04-25,on_or_before_cutoff,False,False,none,not_in_scope,not_in_scope,not_in_scope,,,,,,,,{}
10457,2025,Karate Brenson,karate brenson,Tennessee State,Wake Forest,154,Wake Forest,exact_normalized_name,WR,,non_defensive,2025-04-22,on_or_before_cutoff,True,False,none,non_defensive_not_applicable,non_defensive_not_applicable,non_defensive_not_applicable,,,,,,,,{}
