season,field,raw_name,normalized_name,team_id,canonical_name,match_method,record_count
2024,destination,Wyoming,wyoming,2751,Wyoming,exact_normalized_name,3
2024,destination,Youngstown State,youngstown state,,,not_in_fbs_population_or_unrecognized,8
2024,origin,Abilene Christian,abilene christian,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Air Force,air force,2005,Air Force,exact_normalized_name,11
2024,origin,Akron,akron,2006,Akron,exact_normalized_name,22
2024,origin,Alabama,alabama,333,Alabama,exact_normalized_name,38
2024,origin,Alabama State,alabama state,,,not_in_fbs_population_or_unrecognized,5
2024,origin,Alcorn State,alcorn state,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Anderson,anderson,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Angelo State,angelo state,,,not_in_fbs_population_or_unrecognized,1
2024,origin,App State,app state,2026,App State,exact_normalized_name,21
2024,origin,Arizona,arizona,12,Arizona,exact_normalized_name,31
2024,origin,Arizona State,arizona state,9,Arizona State,exact_normalized_name,28
2024,origin,Arkansas,arkansas,8,Arkansas,exact_normalized_name,31
2024,origin,Arkansas State,arkansas state,2032,Arkansas State,exact_normalized_name,21
2024,origin,Arkansas-Pine Bluff,arkansas pine bluff,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Army,army,349,Army,exact_normalized_name,9
2024,origin,Auburn,auburn,2,Auburn,exact_normalized_name,23
2024,origin,Austin Peay,austin peay,,,not_in_fbs_population_or_unrecognized,19
2024,origin,BYU,byu,252,BYU,exact_normalized_name,17
2024,origin,Ball State,ball state,2050,Ball State,exact_normalized_name,16
2024,origin,Baylor,baylor,239,Baylor,exact_normalized_name,15
2024,origin,Benedict,benedict,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Bethune-Cookman,bethune cookman,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Boise State,boise state,68,Boise State,exact_normalized_name,14
2024,origin,Boston College,boston college,103,Boston College,exact_normalized_name,17
2024,origin,Bowling Green,bowling green,189,Bowling Green,exact_normalized_name,15
2024,origin,Brown,brown,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Bryant,bryant,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Bucknell,bucknell,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Buffalo,buffalo,2084,Buffalo,exact_normalized_name,17
2024,origin,Cal Poly,cal poly,,,not_in_fbs_population_or_unrecognized,2
2024,origin,California,california,25,California,exact_normalized_name,23
2024,origin,Campbell,campbell,,,not_in_fbs_population_or_unrecognized,7
2024,origin,Central Arkansas,central arkansas,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Central Michigan,central michigan,2117,Central Michigan,exact_normalized_name,16
2024,origin,Central Oklahoma,central oklahoma,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Charleston Southern,charleston southern,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Charlotte,charlotte,2429,Charlotte,exact_normalized_name,30
2024,origin,Chattanooga,chattanooga,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Chowan,chowan,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Cincinnati,cincinnati,2132,Cincinnati,exact_normalized_name,32
2024,origin,Clemson,clemson,228,Clemson,exact_normalized_name,11
2024,origin,Coastal Carolina,coastal carolina,324,Coastal Carolina,exact_normalized_name,29
2024,origin,Colgate,colgate,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Colorado,colorado,38,Colorado,exact_normalized_name,41
2024,origin,Colorado State,colorado state,36,Colorado State,exact_normalized_name,19
2024,origin,Columbia,columbia,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Cornell,cornell,,,not_in_fbs_population_or_unrecognized,5
2024,origin,Dartmouth,dartmouth,,,not_in_fbs_population_or_unrecognized,5
2024,origin,Davenport,davenport,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Delaware,delaware,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Delaware State,delaware state,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Delta State,delta state,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Duke,duke,150,Duke,exact_normalized_name,21
2024,origin,Duquesne,duquesne,,,not_in_fbs_population_or_unrecognized,2
2024,origin,East Carolina,east carolina,151,East Carolina,exact_normalized_name,33
2024,origin,East Tennessee State,east tennessee state,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Eastern Illinois,eastern illinois,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Eastern Kentucky,eastern kentucky,,,not_in_fbs_population_or_unrecognized,4
2024,origin,Eastern Michigan,eastern michigan,2199,Eastern Michigan,exact_normalized_name,24
2024,origin,Eastern New Mexico,eastern new mexico,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Eastern Washington,eastern washington,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Elon,elon,,,not_in_fbs_population_or_unrecognized,5
2024,origin,Exeter,exeter,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Fairmont State,fairmont state,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Florida,florida,57,Florida,exact_normalized_name,23
2024,origin,Florida A&M,florida aandm,,,not_in_fbs_population_or_unrecognized,9
2024,origin,Florida Atlantic,florida atlantic,2226,Florida Atlantic,exact_normalized_name,34
2024,origin,Florida International,florida international,2229,Florida International,exact_normalized_name,16
2024,origin,Florida State,florida state,52,Florida State,exact_normalized_name,19
2024,origin,Fordham,fordham,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Fort Hays,fort hays,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Franklin College,franklin college,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Fresno State,fresno state,278,Fresno State,exact_normalized_name,11
2024,origin,Furman,furman,,,not_in_fbs_population_or_unrecognized,6
2024,origin,Gannon,gannon,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Gardner-Webb,gardner webb,,,not_in_fbs_population_or_unrecognized,7
2024,origin,Georgetown,georgetown,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Georgia,georgia,61,Georgia,exact_normalized_name,26
2024,origin,Georgia Southern,georgia southern,290,Georgia Southern,exact_normalized_name,19
2024,origin,Georgia State,georgia state,2247,Georgia State,exact_normalized_name,34
2024,origin,Georgia Tech,georgia tech,59,Georgia Tech,exact_normalized_name,33
2024,origin,Grambling,grambling,,,not_in_fbs_population_or_unrecognized,12
2024,origin,Grand Valley State,grand valley state,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Hampton,hampton,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Harvard,harvard,,,not_in_fbs_population_or_unrecognized,9
2024,origin,Hawai'i,hawai i,62,Hawai'i,exact_normalized_name,11
2024,origin,Heidelberg,heidelberg,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Hillsdale College,hillsdale college,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Holy Cross,holy cross,,,not_in_fbs_population_or_unrecognized,8
2024,origin,Hope,hope,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Houston,houston,248,Houston,exact_normalized_name,34
2024,origin,Houston Christian,houston christian,,,not_in_fbs_population_or_unrecognized,4
2024,origin,Howard,howard,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Idaho,idaho,,,not_in_fbs_population_or_unrecognized,8
2024,origin,Idaho State,idaho state,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Illinois,illinois,356,Illinois,exact_normalized_name,24
2024,origin,Illinois State,illinois state,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Incarnate Word,incarnate word,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Indiana,indiana,84,Indiana,exact_normalized_name,42
2024,origin,Indiana State,indiana state,,,not_in_fbs_population_or_unrecognized,5
2024,origin,Indianapolis,indianapolis,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Iowa,iowa,2294,Iowa,exact_normalized_name,12
2024,origin,Iowa State,iowa state,66,Iowa State,exact_normalized_name,21
2024,origin,Jackson State,jackson state,,,not_in_fbs_population_or_unrecognized,4
2024,origin,Jacksonville State,jacksonville state,55,Jacksonville State,exact_normalized_name,14
2024,origin,James Madison,james madison,256,James Madison,exact_normalized_name,23
2024,origin,Johns Hopkins,johns hopkins,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Kansas,kansas,2305,Kansas,exact_normalized_name,13
2024,origin,Kansas State,kansas state,2306,Kansas State,exact_normalized_name,17
2024,origin,Kennesaw State,kennesaw state,338,Kennesaw State,exact_normalized_name,3
2024,origin,Kent State,kent state,2309,Kent State,exact_normalized_name,17
2024,origin,Kentucky,kentucky,96,Kentucky,exact_normalized_name,23
2024,origin,LIU Post,liu post,,,not_in_fbs_population_or_unrecognized,1
2024,origin,LSU,lsu,99,LSU,exact_normalized_name,27
2024,origin,Lafayette,lafayette,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Lehigh,lehigh,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Lenoir Rhyne,lenoir rhyne,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Liberty,liberty,2335,Liberty,exact_normalized_name,18
2024,origin,Limestone College,limestone college,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Louisiana,louisiana,309,Louisiana,exact_normalized_name,6
2024,origin,Louisiana Tech,louisiana tech,2348,Louisiana Tech,exact_normalized_name,22
2024,origin,Louisville,louisville,97,Louisville,exact_normalized_name,29
2024,origin,Maine,maine,,,not_in_fbs_population_or_unrecognized,5
2024,origin,Marist,marist,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Marshall,marshall,276,Marshall,exact_normalized_name,33
2024,origin,Maryland,maryland,120,Maryland,exact_normalized_name,13
2024,origin,Massachusetts,massachusetts,113,Massachusetts,exact_normalized_name,23
2024,origin,McNeese,mcneese,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Memphis,memphis,235,Memphis,exact_normalized_name,24
2024,origin,Mercer,mercer,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Merrimack,merrimack,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Miami,miami,2390,Miami,exact_normalized_name,28
2024,origin,Miami (OH),miami oh,193,Miami (OH),exact_normalized_name,11
2024,origin,Michigan,michigan,130,Michigan,exact_normalized_name,17
2024,origin,Michigan State,michigan state,127,Michigan State,exact_normalized_name,46
2024,origin,Middle Tennessee,middle tennessee,2393,Middle Tennessee,exact_normalized_name,30
2024,origin,Minnesota,minnesota,135,Minnesota,exact_normalized_name,18
2024,origin,Mississippi State,mississippi state,344,Mississippi State,exact_normalized_name,27
2024,origin,Mississippi Valley State,mississippi valley state,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Missouri,missouri,142,Missouri,exact_normalized_name,19
2024,origin,Missouri State,missouri state,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Monmouth,monmouth,,,not_in_fbs_population_or_unrecognized,4
2024,origin,Montana,montana,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Montana State,montana state,,,not_in_fbs_population_or_unrecognized,4
2024,origin,Muhlenberg,muhlenberg,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Murray State,murray state,,,not_in_fbs_population_or_unrecognized,2
2024,origin,NC State,nc state,152,NC State,exact_normalized_name,23
2024,origin,Navy,navy,2426,Navy,exact_normalized_name,6
2024,origin,Nebraska,nebraska,158,Nebraska,exact_normalized_name,10
2024,origin,Nevada,nevada,2440,Nevada,exact_normalized_name,23
2024,origin,New Hampshire,new hampshire,,,not_in_fbs_population_or_unrecognized,2
2024,origin,New Mexico,new mexico,167,New Mexico,exact_normalized_name,26
2024,origin,New Mexico State,new mexico state,166,New Mexico State,exact_normalized_name,40
2024,origin,Newberry,newberry,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Nicholls,nicholls,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Norfolk State,norfolk state,,,not_in_fbs_population_or_unrecognized,1
2024,origin,North Alabama,north alabama,,,not_in_fbs_population_or_unrecognized,1
2024,origin,North Carolina,north carolina,153,North Carolina,exact_normalized_name,23
2024,origin,North Carolina A&T,north carolina aandt,,,not_in_fbs_population_or_unrecognized,1
2024,origin,North Carolina Central,north carolina central,,,not_in_fbs_population_or_unrecognized,4
2024,origin,North Dakota,north dakota,,,not_in_fbs_population_or_unrecognized,6
2024,origin,North Dakota State,north dakota state,,,not_in_fbs_population_or_unrecognized,2
2024,origin,North Texas,north texas,249,North Texas,exact_normalized_name,36
2024,origin,Northern Arizona,northern arizona,,,not_in_fbs_population_or_unrecognized,9
2024,origin,Northern Colorado,northern colorado,,,not_in_fbs_population_or_unrecognized,5
2024,origin,Northern Illinois,northern illinois,2459,Northern Illinois,exact_normalized_name,19
2024,origin,Northern Iowa,northern iowa,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Northwest Missouri State,northwest missouri state,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Northwestern,northwestern,77,Northwestern,exact_normalized_name,12
2024,origin,Northwestern State,northwestern state,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Notre Dame,notre dame,87,Notre Dame,exact_normalized_name,18
2024,origin,Notre Dame College,notre dame college,,,not_in_fbs_population_or_unrecognized,4
2024,origin,Ohio,ohio,195,Ohio,exact_normalized_name,26
2024,origin,Ohio Dominican,ohio dominican,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Ohio State,ohio state,194,Ohio State,exact_normalized_name,26
2024,origin,Oklahoma,oklahoma,201,Oklahoma,exact_normalized_name,25
2024,origin,Oklahoma State,oklahoma state,197,Oklahoma State,exact_normalized_name,11
2024,origin,Old Dominion,old dominion,295,Old Dominion,exact_normalized_name,32
2024,origin,Ole Miss,ole miss,145,Ole Miss,exact_normalized_name,24
2024,origin,Oregon,oregon,2483,Oregon,exact_normalized_name,20
2024,origin,Oregon State,oregon state,204,Oregon State,exact_normalized_name,25
2024,origin,Penn State,penn state,213,Penn State,exact_normalized_name,13
2024,origin,Pennsylvania,pennsylvania,,,not_in_fbs_population_or_unrecognized,5
2024,origin,Pittsburgh,pittsburgh,221,Pittsburgh,exact_normalized_name,22
2024,origin,Portland State,portland state,,,not_in_fbs_population_or_unrecognized,4
2024,origin,Prairie View A&M,prairie view aandm,,,not_in_fbs_population_or_unrecognized,1
2024,origin,Princeton,princeton,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Purdue,purdue,2509,Purdue,exact_normalized_name,28
2024,origin,Rhode Island,rhode island,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Rice,rice,242,Rice,exact_normalized_name,3
2024,origin,Richmond,richmond,,,not_in_fbs_population_or_unrecognized,3
2024,origin,Robert Morris,robert morris,,,not_in_fbs_population_or_unrecognized,2
2024,origin,Rutgers,rutgers,164,Rutgers,exact_normalized_name,15
2024,origin,SE Louisiana,se louisiana,,,not_in_fbs_population_or_unrecognized,4
2024,origin,SMU,smu,2567,SMU,exact_normalized_name,16
2024,origin,Sacramento State,sacramento state,,,not_in_fbs_population_or_unrecognized,3
