week,game_id,kickoff,away_team,home_team,away_team_id,home_team_id,away_classification,home_classification,neutral_site,variant_key,variant_label,model_family,model_version,model_version_field,snapshot_id,publication_slot,publication_status,generation_timestamp,effective_cutoff,source_retrieved_at,source_context_snapshot_id,comparison_snapshot_id,selection_policy,is_reconstruction,is_retrospective_artifact,generated_after_target_week_start,timing_classification,source_prediction_state,gippy_expected_home_margin,gippy_median_home_margin,gippy_margin_interval_50,gippy_margin_interval_80,gippy_margin_interval_95,market_provider,market_formatted_spread,opening_home_margin,closing_home_margin,cfbd_later_home_margin,actual_home_score,actual_away_score,actual_home_margin,gippy_minus_open,gippy_minus_close,abs_gippy_minus_open,abs_gippy_minus_close,market_move,open_distance_to_gippy,close_distance_to_gippy,market_movement_toward_gippy,gippy_error_vs_actual,open_error_vs_actual,close_error_vs_actual,gippy_edge_vs_open,gippy_edge_vs_close,actual_residual_vs_open,actual_residual_vs_close,is_primary_fbs_vs_fbs,schedule_completed,exclusion_reasons
3,401856687,2026-09-19T23:00:00.000Z,Florida,Auburn,57,2,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,-2.7252296991860576,-2.9379260501512987,"[-14.24934709285951,8.623827414651128]","[-24.38390806629786,19.290498296941045]","[-36.04981183957321,31.602261364435325]",Bovada,Florida -2.5,-2.5,-2.5,-2.5,39.0,44.0,-5.0,-0.22522969918605762,-0.22522969918605762,0.22522969918605762,0.22522969918605762,0.0,0.22522969918605762,0.22522969918605762,0.0,2.2747703008139424,2.5,2.5,-0.22522969918605762,-0.22522969918605762,-2.5,-2.5,True,True,
3,401856688,2026-09-19T23:30:00.000Z,LSU,Ole Miss,99,145,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,-2.095833035671232,-2.240996658665626,"[-13.514899885473033,9.194228342642932]","[-23.65362314472649,19.699684994846525]","[-35.323354017439925,31.855600097494687]",Bovada,LSU -2.5,-3.0,-2.5,-2.5,32.0,24.0,8.0,0.904166964328768,0.404166964328768,0.904166964328768,0.404166964328768,0.5,0.904166964328768,0.404166964328768,0.5,-10.095833035671232,-11.0,-10.5,0.904166964328768,0.404166964328768,11.0,10.5,True,True,
3,401856689,2026-09-19T23:00:00.000Z,Troy,Missouri,2653,142,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,23.101322698084577,23.437967710855443,"[12.151133282860107,34.36651395503825]","[1.4969824758622512,44.18096427895732]","[-11.113324965907633,55.569193746015785]",Bovada,Missouri -27.0,27.0,27.0,27.0,27.0,17.0,10.0,-3.8986773019154235,-3.8986773019154235,3.8986773019154235,3.8986773019154235,0.0,3.8986773019154235,3.8986773019154235,0.0,13.101322698084577,17.0,17.0,-3.8986773019154235,-3.8986773019154235,-17.0,-17.0,True,True,
3,401856690,2026-09-19T23:30:00.000Z,New Mexico,Oklahoma,167,201,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,15.906345088129966,16.205927428735578,"[4.926473313959532,27.152107025322966]","[-5.690450929904522,37.01736596375868]","[-18.17738166833986,48.49545154690853]",Bovada,Oklahoma -21.0,23.5,21.0,21.0,14.0,6.0,8.0,-7.5936549118700345,-5.0936549118700345,7.5936549118700345,5.0936549118700345,-2.5,7.5936549118700345,5.0936549118700345,2.5,7.9063450881299655,15.5,13.0,-7.5936549118700345,-5.0936549118700345,-15.5,-13.0,True,True,
3,401856691,2026-09-19T20:15:00.000Z,Mississippi State,South Carolina,344,2579,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,2.5585379612643426,2.539261316537382,"[-9.140441860574082,14.243804867890756]","[-19.674200647115708,24.826251910961176]","[-31.72168871778731,36.92003644638465]",Bovada,South Carolina -3.0,3.5,3.0,3.0,34.0,41.0,-7.0,-0.9414620387356574,-0.44146203873565737,0.9414620387356574,0.44146203873565737,-0.5,0.9414620387356574,0.44146203873565737,0.5,9.558537961264342,10.5,10.0,-0.9414620387356574,-0.44146203873565737,-10.5,-10.0,True,True,
3,401856692,2026-09-19T23:45:00.000Z,Kennesaw State,Tennessee,338,2633,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,28.536668758061573,28.826379174135177,"[18.07948557686709,39.273283200571214]","[7.889434036009698,48.74210001480775]","[-4.3243262547517585,59.85851122203864]",Bovada,Tennessee -35.5,35.5,35.5,35.5,42.0,9.0,33.0,-6.963331241938427,-6.963331241938427,6.963331241938427,6.963331241938427,0.0,6.963331241938427,6.963331241938427,0.0,-4.463331241938427,2.5,2.5,-6.963331241938427,-6.963331241938427,-2.5,-2.5,True,True,
3,401856693,2026-09-20T00:00:00.000Z,UTSA,Texas,2636,251,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,23.45569088407817,23.64138432379949,"[13.116917382634242,33.98444474297422]","[3.1819191063846537,43.45756183726854]","[-8.759202423991603,54.63715946219521]",Bovada,Texas -30.0,30.0,30.0,30.0,30.0,6.0,24.0,-6.5443091159218305,-6.5443091159218305,6.5443091159218305,6.5443091159218305,0.0,6.5443091159218305,6.5443091159218305,0.0,-0.5443091159218305,6.0,6.0,-6.5443091159218305,-6.5443091159218305,-6.0,-6.0,True,True,
3,401856694,2026-09-19T19:30:00.000Z,Kentucky,Texas A&M,96,245,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,22.434062476754097,22.59496553313216,"[12.122559962058794,32.907698874882634]","[2.257670647194472,42.371674980451104]","[-9.573950320409617,53.55694444366549]",Bovada,Texas A&M -16.5,16.0,16.5,16.5,21.0,31.0,-10.0,6.434062476754097,5.934062476754097,6.434062476754097,5.934062476754097,0.5,6.434062476754097,5.934062476754097,0.5,32.43406247675409,26.0,26.5,6.434062476754097,5.934062476754097,-26.0,-26.5,True,True,
3,401856695,2026-09-19T16:45:00.000Z,NC State,Vanderbilt,152,238,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,1.1486743386120395,1.0836286786730682,"[-10.83878367200653,13.080996622927538]","[-21.55600120150108,23.961510582387127]","[-33.7685882987773,36.37853310918365]",Bovada,Vanderbilt -3.0,4.0,3.0,3.0,35.0,31.0,4.0,-2.8513256613879605,-1.8513256613879605,2.8513256613879605,1.8513256613879605,-1.0,2.8513256613879605,1.8513256613879605,1.0,-2.8513256613879605,0.0,-1.0,-2.8513256613879605,-1.8513256613879605,0.0,1.0,True,True,
3,401856792,2026-09-19T16:00:00.000Z,Tulane,Kansas State,2655,2306,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,19.434034016015282,19.72722014874733,"[8.48140685458778,30.66139371794373]","[-2.1170219944047894,40.525785184510504]","[-14.649359639955218,51.99358294198793]",Bovada,Kansas State -20.5,19.5,20.5,20.5,31.0,20.0,11.0,-0.06596598398471798,-1.065965983984718,0.06596598398471798,1.065965983984718,1.0,0.06596598398471798,1.065965983984718,-1.0,8.434034016015282,8.5,9.5,-0.06596598398471798,-1.065965983984718,-8.5,-9.5,True,True,
3,401856793,2026-09-20T02:30:00.000Z,Northern Illinois,Arizona,2459,12,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,25.28413667320482,25.573392828832755,"[14.61210763973054,36.23134258189789]","[4.259615910138574,45.862643391646984]","[-8.064904520783436,57.11301054253639]",Bovada,Arizona -34.5,34.5,34.5,34.5,42.0,17.0,25.0,-9.21586332679518,-9.21586332679518,9.21586332679518,9.21586332679518,0.0,9.21586332679518,9.21586332679518,0.0,0.28413667320482006,9.5,9.5,-9.21586332679518,-9.21586332679518,-9.5,-9.5,True,True,
3,401856795,2026-09-19T23:30:00.000Z,BYU,Colorado State,252,36,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,-14.805468264674776,-15.117416137665652,"[-26.065848055840682,-3.8385606300387467]","[-35.92921355272068,6.804947428892652]","[-47.386867354250654,19.401709824370414]",Bovada,BYU -17.5,-18.0,-17.5,-17.5,23.0,41.0,-18.0,3.1945317353252243,2.6945317353252243,3.1945317353252243,2.6945317353252243,0.5,3.1945317353252243,2.6945317353252243,0.5,3.1945317353252243,0.0,0.5,3.1945317353252243,2.6945317353252243,0.0,-0.5,True,True,
3,401856796,2026-09-19T23:30:00.000Z,Colorado,Northwestern,38,77,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,9.745437111030824,9.912390986757918,"[-2.2815900415348076,21.928548688248622]","[-13.455168359325409,32.682285793368344]","[-26.281150076103323,44.90694754516586]",Bovada,Northwestern -3.5,4.5,3.5,3.5,41.0,7.0,34.0,5.245437111030824,6.245437111030824,5.245437111030824,6.245437111030824,-1.0,5.245437111030824,6.245437111030824,-1.0,-24.254562888969176,-29.5,-30.5,5.245437111030824,6.245437111030824,29.5,30.5,True,True,
3,401856797,2026-09-19T19:30:00.000Z,Miami (OH),Cincinnati,193,2132,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,20.947969140421232,21.281215954562246,"[9.757762097753352,32.44559256841344]","[-1.0638586548823066,42.43696186172541]","[-13.78128302375914,53.96622365785586]",Bovada,Cincinnati -14.5,14.5,14.5,14.5,35.0,31.0,4.0,6.4479691404212325,6.4479691404212325,6.4479691404212325,6.4479691404212325,0.0,6.4479691404212325,6.4479691404212325,0.0,16.947969140421232,10.5,10.5,6.4479691404212325,6.4479691404212325,-10.5,-10.5,True,True,
3,401856798,2026-09-19T16:00:00.000Z,Bowling Green,Iowa State,189,66,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,25.825726095452193,26.06839777250268,"[15.303248288766326,36.58561299733699]","[5.148310379073077,46.136556997945604]","[-6.987273705688441,57.335245921673625]",Bovada,Iowa State -23.0,23.0,23.0,23.0,55.0,7.0,48.0,2.825726095452193,2.825726095452193,2.825726095452193,2.825726095452193,0.0,2.825726095452193,2.825726095452193,0.0,-22.174273904547807,-25.0,-25.0,2.825726095452193,2.825726095452193,25.0,25.0,True,True,
3,401856799,2026-09-20T00:00:00.000Z,Arkansas State,TCU,2032,2628,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,17.250047338616486,17.522959590920195,"[5.739579095854896,29.01144700040458]","[-5.207522527664389,39.27946673970946]","[-17.947799723095983,51.04873720367455]",Bovada,TCU -19.5,20.0,19.5,19.5,31.0,7.0,24.0,-2.7499526613835137,-2.2499526613835137,2.7499526613835137,2.2499526613835137,-0.5,2.7499526613835137,2.2499526613835137,0.5,-6.749952661383514,-4.0,-4.5,-2.7499526613835137,-2.2499526613835137,4.0,4.5,True,True,
3,401856800,2026-09-19T23:00:00.000Z,Georgia State,UCF,2247,2116,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,15.47240539659679,15.700079857400421,"[3.774252549812505,27.38326863248496]","[-7.240164348769104,37.83094812577947]","[-20.001626035180966,49.76475117760128]",Bovada,UCF -17.5,20.5,17.5,17.5,44.0,30.0,14.0,-5.027594603403211,-2.0275946034032106,5.027594603403211,2.0275946034032106,-3.0,5.027594603403211,2.0275946034032106,3.0,1.4724053965967894,6.5,3.5,-5.027594603403211,-2.0275946034032106,-6.5,-3.5,True,True,
3,401856801,2026-09-19T19:30:00.000Z,Utah State,Utah,328,254,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,24.888980831766144,25.180531764742266,"[14.262831011289848,35.79879177942913]","[3.9228059637899695,45.41151161757746]","[-8.438816021918587,56.656963375583054]",Bovada,Utah -26.0,28.0,26.0,26.0,33.0,0.0,33.0,-3.111019168233856,-1.111019168233856,3.111019168233856,1.111019168233856,-2.0,3.111019168233856,1.111019168233856,2.0,-8.111019168233856,-5.0,-7.0,-3.111019168233856,-1.111019168233856,5.0,7.0,True,True,
3,401856802,2026-09-19T23:30:00.000Z,West Virginia,Virginia,277,258,fbs,fbs,True,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,11.598607263870532,11.898616055076797,"[0.3187318178442734,23.143339898564925]","[-10.519508228057303,33.2316165903575]","[-23.17777466303113,44.88415812197623]",Bovada,Virginia -11.0,9.5,11.0,11.0,27.0,38.0,-11.0,2.098607263870532,0.598607263870532,2.098607263870532,0.598607263870532,1.5,2.098607263870532,0.598607263870532,1.5,22.598607263870534,20.5,22.0,2.098607263870532,0.598607263870532,-20.5,-22.0,True,True,
3,401856803,2026-09-19T23:00:00.000Z,Murray State,Oklahoma State,93,197,fcs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,32.002770849845504,32.15805475541024,"[20.492719064659884,43.66147254181815]","[9.699217376382352,54.07256114529026]","[-2.8917077715412427,66.07866654025575]",Bovada,Oklahoma State -55.5,55.5,55.5,55.5,59.0,0.0,59.0,-23.497229150154496,-23.497229150154496,23.497229150154496,23.497229150154496,0.0,23.497229150154496,23.497229150154496,0.0,-26.997229150154496,-3.5,-3.5,-23.497229150154496,-23.497229150154496,3.5,3.5,False,True,not_fbs_vs_fbs
3,401856811,2026-09-19T00:00:00.000Z,Houston,Texas Tech,248,2641,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,3.9453594943940575,3.977297456441956,"[-8.21410401704693,16.131644636561255]","[-19.1463297714329,26.984800999888247]","[-31.50470479772285,39.241982282610465]",Bovada,Texas Tech -8.5,8.5,8.5,8.5,28.0,26.0,2.0,-4.554640505605942,-4.554640505605942,4.554640505605942,4.554640505605942,0.0,4.554640505605942,4.554640505605942,0.0,1.9453594943940575,6.5,6.5,-4.554640505605942,-4.554640505605942,-6.5,-6.5,True,True,
3,401856812,2026-09-19T16:00:00.000Z,Arizona State,Kansas,9,2305,fbs,fbs,True,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,-7.016112871754203,-7.156638720500938,"[-19.0239285376697,4.856055146131032]","[-29.686048961418226,15.871467257418624]","[-41.848235940519366,28.56238205679164]",Bovada,Arizona State -5.0,-6.5,-5.0,-5.0,17.0,24.0,-7.0,-0.5161128717542027,-2.0161128717542027,0.5161128717542027,2.0161128717542027,1.5,0.5161128717542027,2.0161128717542027,-1.5,-0.01611287175420273,0.5,2.0,-0.5161128717542027,-2.0161128717542027,-0.5,-2.0,True,True,
3,401858225,2026-09-17T23:30:00.000Z,Syracuse,Pittsburgh,183,221,fbs,fbs,False,context-1.2,Context 1.2,context,1.2,context_prior,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-09-13,official,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-09-13T12:02:55.255941Z,2026-weekly-2026-09-13T12-02-55.255941Z-context,2026-weekly-2026-09-08T11-43-00.275833Z-context,reconstruction,True,False,False,pregame_artifact_in_reconstruction_study,future,13.742230700636366,13.971539139902836,"[2.316749318469113,25.37398450997399]","[-8.511431802406474,35.628669567835196]","[-21.114055642847124,47.442577362789486]",Bovada,Pittsburgh -11.0,11.0,11.0,11.0,27.0,13.0,14.0,2.742230700636366,2.742230700636366,2.742230700636366,2.742230700636366,0.0,2.742230700636366,2.742230700636366,0.0,-0.257769299363634,-3.0,-3.0,2.742230700636366,2.742230700636366,3.0,3.0,True,True,
