bin,control,correlation,early_defense_mean,early_offense_mean,kind,lag,late_defense_mean,late_offense_mean,n_games,n_pairs,period,relation,scale,season,slope,team_id
,,,-0.2669025437051779,-6.480161180493224,early_late,,8.026346807991212,-2.4387636806486874,11,,training,,,2008,,2368
,,,8.868300920762639,-5.7995353365473,early_late,,7.458369311604051,-11.122571307090697,13,,training,,,2008,,238
,,,-0.20517801170462135,2.1077742700652564,early_late,,2.3915536217598503,3.8903840311165787,12,,training,,,2008,,239
,,,1.842202137542543,-0.8709423999849527,early_late,,4.0768705367091345,-1.7897843676998997,13,,training,,,2008,,2390
,,,8.906534728658558,-5.927968195318047,early_late,,0.013186404945727759,-0.6546498523642109,12,,training,,,2008,,2393
,,,1.014738654569958,-2.4864309360733134,early_late,,3.3742368377055314,3.206400580395592,12,,training,,,2008,,24
,,,-7.430926448872354,-4.866407307882623,early_late,,-6.248016877554404,6.316502263435328,10,,training,,,2008,,2400
,,,2.818106293287033,-3.6618190101676817,early_late,,3.5232337644595155,-1.4974322797359403,11,,training,,,2008,,2405
,,,4.15755702575746,-3.855701611030587,early_late,,4.844698184628337,-2.6018937854930435,11,,training,,,2008,,2413
,,,9.142155051379932,0.34318127617730987,early_late,,5.174312180464621,-10.938946456323427,12,,training,,,2008,,2415
,,,-15.290913920539284,7.374583155484111,early_late,,-7.79041332732943,8.200074625404396,13,,training,,,2008,,242
,,,0.5554438539963632,-0.3243673501977984,early_late,,4.397998895727996,-6.976998465303942,13,,training,,,2008,,2426
,,,-8.124911156871967,-2.015947571437791,early_late,,3.5080204050706634,-7.105238231717382,9,,training,,,2008,,2428
,,,-0.03662378220676388,-2.5095011857943157,early_late,,0.8479931468620604,1.6801568895521217,12,,training,,,2008,,2433
,,,-3.2569280420754976,1.2419023672812306,early_late,,-2.081214306222865,-1.2490505635328037,12,,training,,,2008,,2439
,,,-9.557050318162048,7.063138477643791,early_late,,-3.168250993515461,9.107951244932648,13,,training,,,2008,,2440
,,,8.101048343799585,-3.5788769596551298,early_late,,-2.638440130280158,-8.492439507808948,11,,training,,,2008,,2448
,,,4.442014310872983,3.3968035470528237,early_late,,3.399205161050615,-1.2140534757374308,11,,training,,,2008,,2449
,,,-3.5288408938234057,-2.0300104844666786,early_late,,-7.119617333171096,5.212546409518963,12,,training,,,2008,,245
,,,2.444329874429112,-2.2008808893910476,early_late,,2.2549321064448673,2.141673469656821,11,,training,,,2008,,2450
,,,2.677246733808631,4.609813747766248,early_late,,4.879551011051039,-0.7522261442555257,11,,training,,,2008,,2458
,,,9.490763501966164,-4.055714368894664,early_late,,7.77819923305543,-5.659884242782176,13,,training,,,2008,,2459
,,,-1.2135976575641283,-4.538668252064121,early_late,,5.659406768123972,-3.668137582949787,13,,training,,,2008,,2460
,,,6.928908953941497,0.08369819012133703,early_late,,-5.856864274869039,-1.0701229116570858,10,,training,,,2008,,2464
,,,-2.952951439921979,7.193334175181231,early_late,,-10.9800493141539,10.153295781437066,13,,training,,,2008,,248
,,,-6.548440417671742,4.950389991684987,early_late,,-8.106880963248347,9.169321275199763,13,,training,,,2008,,2483
,,,-13.31013965719153,0.3553574188318649,early_late,,-5.840689083727773,4.6581413256289546,12,,training,,,2008,,249
,,,-0.4648196524256282,3.3673440902644334,early_late,,5.701929331720457,-3.1647255726885777,13,,training,,,2008,,25
,,,-9.070116827753989,3.4402279639814046,early_late,,1.363629603081052,2.6837042996263376,10,,training,,,2008,,2502
,,,0.5329519540678844,-1.3858622382757186,early_late,,10.243859333478254,-7.924954858865351,8,,training,,,2008,,2504
,,,-5.822976131357403,1.5637652318545512,early_late,,-2.944261437170872,2.2424799260410815,10,,training,,,2008,,2506
,,,7.351259223076926,-3.195218647783905,early_late,,3.206478228833959,2.038641971524021,12,,training,,,2008,,2509
,,,1.951580593025503,8.52401146965551,early_late,,-2.6256935146071214,2.0790801524124167,13,,training,,,2008,,251
,,,7.2117565427351495,-0.5013879947923456,early_late,,-6.0599337070492805,1.501982817113115,13,,training,,,2008,,252
,,,2.0115000115013233,-2.601758625286723,early_late,,3.610287667962106,-3.1881561540111263,11,,training,,,2008,,2523
,,,-3.623583844287593,3.4853797411465823,early_late,,-0.21233657745109014,-3.2478174364613586,9,,training,,,2008,,2529
,,,-2.0820286769048195,-4.275167631273147,early_late,,8.409386953627036,-5.870538349827676,5,,training,,,2008,,253
,,,7.422985408257181,-2.980213387321009,early_late,,6.3402440849626585,-3.4730145518253877,9,,training,,,2008,,2535
,,,-5.115085869982107,-2.6615637408429365,early_late,,3.880187638992986,-0.9864672654160478,13,,training,,,2008,,254
,,,12.48480995548473,-6.128448681303319,early_late,,2.6225468706029345,-4.768489543962891,7,,training,,,2008,,2542
,,,-11.405032135923236,-1.018290772711282,early_late,,3.767396588958448,2.4943773170098362,3,,training,,,2008,,2545
,,,-4.5286102969568365,-0.8182655052214425,early_late,,5.817672179827152,0.14885798748354873,11,,training,,,2008,,2546
,,,-0.4892728366663519,5.037508420685508,early_late,,-3.393786033000348,9.641103478359753,12,,training,,,2008,,256
,,,-3.622919929350187,3.997268866455652,early_late,,3.303033907828729,3.4685309838521263,12,,training,,,2008,,2567
,,,-1.3006374546164763,-8.967149636458045,early_late,,6.64264501404384,3.010867858737273,12,,training,,,2008,,2569
,,,4.8508987898616995,0.6739763435098544,early_late,,2.480185653256533,-0.65688250734104,13,,training,,,2008,,257
,,,-7.834198533976074,5.1370271678202295,early_late,,-1.7971490727882529,9.015518216349625,12,,training,,,2008,,2571
,,,-2.1291785250264232,-2.2970147823363622,early_late,,4.86163990214384,3.423556426306233,13,,training,,,2008,,2572
,,,11.439077064041149,-6.607400806819681,early_late,,2.5653333277719734,-7.587035862351347,13,,training,,,2008,,2579
,,,4.319902253637894,-9.726575617222935,early_late,,12.873899992000432,-8.793936265309508,12,,training,,,2008,,258
,,,-0.49965992426875194,1.2864454950679352,early_late,,-0.7589721708126168,0.7759173405474845,11,,training,,,2008,,2582
,,,1.592057874500328,-9.884861270095184,early_late,,10.213049762437512,-12.161947598594425,14,,training,,,2008,,259
,,,1.2279208733101767,-2.0075599857000923,early_late,,6.549952946038388,-5.41515754260151,11,,training,,,2008,,2598
,,,0.18880206113335993,-4.6457008628432455,early_late,,5.410540056202852,-7.423962867773753,12,,training,,,2008,,26
,,,-14.932957234684352,2.294023493367039,early_late,,-10.048504135002952,11.338237228209003,3,,training,,,2008,,2617
,,,1.6784335803601145,-4.134825056427932,early_late,,-0.4266135129047048,3.44160933178873,11,,training,,,2008,,2619
,,,-3.9098655295381177,9.0227014844195,early_late,,-5.257089778033587,-4.292570637043856,10,,training,,,2008,,2623
,,,3.0294340778827613,-3.3503771263114017,early_late,,10.16075094386358,-4.277332531974024,13,,training,,,2008,,2628
,,,-8.151803849625718,4.0029853865541245,early_late,,0.1223215066052525,2.4548885205628697,10,,training,,,2008,,2630
,,,10.711048534465561,-9.29012105617771,early_late,,12.851662091020929,-9.982840832955675,12,,training,,,2008,,2633
,,,0.598713061334589,4.133602572694691,early_late,,-3.415130981227822,-0.21357480320105537,12,,training,,,2008,,2634
,,,4.887146996076835,0.9877618830023387,early_late,,-7.644497583541425,-1.9244228869961397,11,,training,,,2008,,2635
,,,-3.7250353740220485,3.107128368668013,early_late,,-11.794384231462127,10.204446177894601,12,,training,,,2008,,2638
,,,1.529196662916057,4.361360405606118,early_late,,1.9233227938276858,-8.244513463482255,12,,training,,,2008,,264
,,,-14.853867325065073,7.18737832380118,early_late,,-3.714600672285067,0.005474024260218968,9,,training,,,2008,,2640
,,,-5.40823018973559,5.4999836591860225,early_late,,-10.588387915026713,9.544957180564255,13,,training,,,2008,,2641
,,,-0.35853300470446925,4.796256231475371,early_late,,-6.094234715906644,3.4325465414452148,11,,training,,,2008,,2643
,,,2.5671294533993834,1.8992931960894452,early_late,,1.2269526406796711,-1.4408836166302674,12,,training,,,2008,,2649
,,,-4.489149402898213,-2.2022939404257076,early_late,,-7.00187263757193,-7.2173279425009165,13,,training,,,2008,,265
,,,1.4042092063145315,1.191064668787036,early_late,,2.9581419710019214,0.2343442094500305,13,,training,,,2008,,2653
,,,8.730683589125691,-0.9371526681842498,early_late,,-4.42348296530643,-3.4246525559497027,12,,training,,,2008,,2655
,,,-5.475384796102861,2.661356567109093,early_late,,-0.834925160494774,0.024038424939400116,8,,training,,,2008,,2674
,,,-5.08611049978032,10.068678736399523,early_late,,-5.534856900606032,6.651884462605921,10,,training,,,2008,,2678
,,,4.65950675051583,0.8462481137277841,early_late,,4.762858838563792,-10.072622020446477,10,,training,,,2008,,2681
,,,0.6241462057489648,5.378299498053538,early_late,,-4.877772061141697,4.175635968736923,11,,training,,,2008,,2692
,,,6.001414920384731,2.9339819343423486,early_late,,-3.4833205807064216,1.0811985602833096,10,,training,,,2008,,2710
,,,-0.6394384345158498,-2.3525829720433458,early_late,,-1.9050100953432876,-4.3430935711808925,13,,training,,,2008,,2711
,,,1.1909421236358129,-6.854268640184347,early_late,,2.777326116714463,1.1640674799264163,11,,training,,,2008,,2717
,,,-3.166973324678219,7.987815911501622,early_late,,0.19343974728038482,-0.41981888950766094,11,,training,,,2008,,2729
,,,5.375539232453623,-9.859941626556646,early_late,,7.580830230821431,-3.3657617392999484,11,,training,,,2008,,2736
,,,-2.714697953130152,3.6454166375550385,early_late,,-5.5106492772253235,6.709425419319963,12,,training,,,2008,,2747
,,,4.0101138620921395,-3.6577223952178,early_late,,-2.443473379454228,1.0796074759502612,13,,training,,,2008,,275
,,,2.7555801366633315,-15.457564400864166,early_late,,7.411842564894088,-4.755993692415848,12,,training,,,2008,,2751
,,,4.729062582927993,-2.9383704031143894,early_late,,-5.021540855751446,2.8652005074605085,11,,training,,,2008,,2754
,,,3.217019488881121,-6.2281912749390385,early_late,,5.825830093473869,-6.657798913684548,11,,training,,,2008,,2755
,,,4.111171858275702,-5.435306012585127,early_late,,4.2335807284357445,-1.1009221955408617,12,,training,,,2008,,276
,,,6.381652047074041,-12.498159157120122,early_late,,6.513945279369259,-3.495566767896918,13,,training,,,2008,,277
,,,-2.2003722514686053,3.631791491221456,early_late,,-5.431141896758182,-0.869225372595787,13,,training,,,2008,,278
,,,-3.475221168324439,-4.616257582890264,early_late,,11.052318432731486,-8.849829092945452,9,,training,,,2008,,2803
,,,-6.6498352020803795,-7.001532569107134,early_late,,0.5129423618257741,-2.7669829416289384,12,,training,,,2008,,282
,,,-3.768574595089544,3.186214641090298,early_late,,-5.722894696669662,5.663846666542292,11,,training,,,2008,,290
,,,-0.053894865137158375,0.9106242758525724,early_late,,5.322998275905808,5.043072972451092,10,,training,,,2008,,294
,,,10.612043547309868,4.444207289999933,early_late,,7.453111000803689,-3.984972475033916,13,,training,,,2008,,30
,,,0.49771749088073775,5.862236631870468,early_late,,-2.1974670639579608,-1.63294792296823,10,,training,,,2008,,301
,,,11.105369884093383,3.6743933107374165,early_late,,-4.943712956613971,-2.245860482290909,9,,training,,,2008,,302
,,,-2.8578372414679567,4.808983910023808,early_late,,-7.444725836924024,4.756830341102743,12,,training,,,2008,,304
,,,-7.425927658347033,8.739569417676359,early_late,,-5.022533576153276,1.309630166536784,12,,training,,,2008,,309
,,,1.704649968564573,-7.805605811120604,early_late,,0.7255866262554304,-0.33211645497706144,13,,training,,,2008,,311
,,,-12.530406823741764,8.44892713206278,early_late,,-5.2537017667939825,-6.422515959137588,7,,training,,,2008,,314
,,,8.666593472840855,-10.746665163947192,early_late,,2.282248627654558,1.983804805681326,11,,training,,,2008,,322
,,,4.922469333047856,0.9122135533626773,early_late,,0.24531498711589883,-7.534610316338814,12,,training,,,2008,,324
,,,-15.59849651668776,8.20836452894391,early_late,,-10.633441242753738,10.197744564902656,4,,training,,,2008,,326
,,,-4.406470662932177,-2.240973586908782,early_late,,2.2766769922201244,6.44217406824352,12,,training,,,2008,,328
,,,-6.026399754536059,1.874215132389447,early_late,,5.5777308905840775,-0.8355277462039687,10,,training,,,2008,,331
,,,2.985818948245534,-5.880835956163501,early_late,,6.410622055598844,-7.107232448290235,14,,training,,,2008,,333
,,,10.650927964967105,-8.56221657256039,early_late,,4.243084514847254,-7.924751742462685,12,,training,,,2008,,344
,,,7.5884360409147495,-9.791375163279413,early_late,,12.404107518527248,-4.690128271509414,12,,training,,,2008,,349
,,,-2.2102149206132773,4.150241009132505,early_late,,6.314324603849685,-0.853511653460254,12,,training,,,2008,,356
,,,-0.4752386499160893,-7.755352567539602,early_late,,-4.584677756668696,1.4058101960651281,13,,training,,,2008,,36
,,,4.940984528372758,-1.365226208548125,early_late,,-1.7853326109876277,-7.953168868297567,12,,training,,,2008,,38
,,,-0.9271272000467399,-5.184830281279232,early_late,,3.8301454840656817,-4.523853893463108,11,,training,,,2008,,399
,,,4.555628766247426,-6.157515771280068,early_late,,6.4913820518730585,-4.6609871382502615,13,,training,,,2008,,41
,,,6.084328323465715,-4.351152535544554,early_late,,17.861542484310917,-14.751716152477126,10,,training,,,2008,,43
,,,4.613403928533922,-9.199854708254126,early_late,,4.997178751124485,-9.660524330108007,10,,training,,,2008,,46
,,,1.2114740360337612,3.9759931770234913,early_late,,4.576382290296519,-3.722061531676713,11,,training,,,2008,,47
,,,13.270067905223211,-5.397365080819169,early_late,,6.260740368449007,-9.056221972042744,11,,training,,,2008,,48
,,,-2.175428742575422,-0.029143127472213,early_late,,2.3352730065482468,-2.6658965840950244,12,,training,,,2008,,5
,,,-0.7614697622754466,-0.8747283990634932,early_late,,-5.602345817609407,8.765877027084027,12,,training,,,2008,,50
,,,0.7359384797767579,-1.8558476713016276,early_late,,2.1958152348355005,0.3291603304264673,13,,training,,,2008,,52
,,,5.102381166723964,0.45717040290380523,early_late,,-4.377545268364749,2.0091960948472045,11,,training,,,2008,,55
,,,4.133508499906776,2.4894817664063638,early_late,,5.079987104310258,8.443525903611796,14,,training,,,2008,,57
,,,4.950922729840324,1.4044448589794964,early_late,,4.6328969300727225,-7.233757974336313,13,,training,,,2008,,58
,,,9.1456126235681,-10.779506860843618,early_late,,-1.4372002625336617,-4.875283738371268,13,,training,,,2008,,59
,,,1.2656560122836666,-3.1141551919104953,early_late,,-6.192249112600208,-1.8529607593464326,13,,training,,,2008,,61
,,,2.329440014413611,-4.3310536855898185,early_late,,-3.287978660795783,-0.583204993776245,14,,training,,,2008,,62
,,,5.543390032698986,6.496912161838157,early_late,,-6.080097716803228,4.085399359220165,12,,training,,,2008,,66
,,,5.74904016134315,-6.964104376184344,early_late,,2.3289785263618348,3.1766093362385157,13,,training,,,2008,,68
,,,-12.86338007153212,-1.5765246090596143,early_late,,-0.46798752096205537,1.6975095550613386,12,,training,,,2008,,70
,,,6.145541521329354,-8.900936349531475,early_late,,1.5433265777956002,-6.18047118375629,13,,training,,,2008,,77
,,,1.2180879814566985,1.6893136832529994,early_late,,0.6070539093747532,-3.746945468154037,12,,training,,,2008,,79
,,,-5.541083293890215,-7.347294030811099,early_late,,3.306624695819129,-0.027878228157476315,12,,training,,,2008,,8
,,,4.418133410656746,-0.9616777935374158,early_late,,-6.968608759929237,-1.303111683905844,12,,training,,,2008,,84
,,,4.3787382490067275,-4.955764674969879,early_late,,4.648319573120394,-3.504049617002927,13,,training,,,2008,,87
,,,7.90224940875099,-6.644228462109839,early_late,,4.417550293201502,-1.2502859641084363,12,,training,,,2008,,9
,,,-10.476277431810672,-0.7534403226629458,early_late,,4.0231584082871015,-2.0901002285009445,11,,training,,,2008,,93
,,,11.954737478528275,-7.091740392332551,early_late,,-0.8743612070920536,-6.026730397215374,13,,training,,,2008,,96
,,,1.008025018815023,0.6282138146208608,early_late,,-2.330993572473943,-4.1654964964505465,12,,training,,,2008,,97
,,,9.765523331551679,0.02479594802028373,early_late,,7.912372067458507,-5.755464189851431,12,,training,,,2008,,98
,,,2.4586267785515643,-0.548785578178947,early_late,,-0.45364835827270056,1.1082681658896942,14,,training,,,2008,,99
,,,3.7413291057301463,-3.8051487651306837,early_late,,7.417880465075279,-6.734488725048039,13,,training,,,2009,,103
,,,-2.681322248692625,-0.6464327373325247,early_late,,-3.716119309968727,1.4854368680580412,12,,training,,,2009,,107
,,,1.4298637475486005,-5.1833948892394455,early_late,,7.584311926391959,-4.2289467103960865,10,,training,,,2009,,108
