season,cutoff,game_id,team_id,team_name,opponent_id,opponent_name,site,focal_subdivision,opponent_subdivision,home_points,away_points,focal_points,opponent_points,focal_margin,model_oriented_margin,opponent_anchor_family,opponent_anchor_expected_rank,opponent_anchor_median_rank,opponent_joint_expected_rank,focal_performance_expected_rank,eligible_evidence_count,week,season_type
2022,2022-09-22T23:59:59+00:00,401403854,328,Utah State,333,Alabama,away,fbs,fbs,55,0,0,55,-55,55,context,7.541026344427623,4,4.592432293050758,119.29247980203903,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403861,344,Mississippi State,235,Memphis,home,fbs,fbs,49,23,49,23,26,26,context,65.48263810054549,65,69.88058336923143,32.4423748628999,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403861,235,Memphis,344,Mississippi State,away,fbs,fbs,49,23,23,49,-26,26,context,62.084833955855,61,36.48265641359923,70.62337788981574,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403863,2579,South Carolina,2247,Georgia State,home,fbs,fbs,35,14,35,14,21,21,context,71.02222236088598,73,108.26939064970323,78.42521310032478,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403863,2247,Georgia State,2579,South Carolina,away,fbs,fbs,35,14,14,35,-21,21,context,46.69208882691692,42,63.68401723471858,112.20101033691842,4,1,regular
2022,2022-09-22T23:59:59+00:00,401404124,194,Ohio State,87,Notre Dame,home,fbs,fbs,21,10,21,10,11,11,context,22.578863351426154,16,35.88849362914874,15.18323570927205,3,1,regular
2022,2022-09-22T23:59:59+00:00,401404124,87,Notre Dame,194,Ohio State,away,fbs,fbs,21,10,10,21,-11,11,context,9.296201512909,5,5.598515274167197,62.52022226453579,3,1,regular
2022,2022-09-22T23:59:59+00:00,401426539,249,North Texas,2567,SMU,home,fbs,fbs,10,48,10,48,-38,-38,context,65.23986329171373,65,45.01118884597113,106.92847610531284,4,1,regular
2022,2022-09-22T23:59:59+00:00,401426539,2567,SMU,249,North Texas,away,fbs,fbs,10,48,48,10,38,-38,context,95.71389946997603,103,111.32409961859587,41.75437807845622,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403970,24,Stanford,2142,Colgate,home,fbs,fcs,41,10,41,10,31,31,context,65.5,66,70.21951606067265,71.9810939308827,2,1,regular
2022,2022-09-22T23:59:59+00:00,401404055,2641,Texas Tech,93,Murray State,home,fbs,fcs,63,10,63,10,53,53,context,65.5,66,110.36752948391907,57.34209037045521,3,1,regular
2022,2022-09-22T23:59:59+00:00,401404059,251,Texas,2433,UL Monroe,home,fbs,fbs,52,10,52,10,42,42,context,94.32807595275935,101,114.56942581759408,20.019622261334913,3,1,regular
2022,2022-09-22T23:59:59+00:00,401404059,2433,UL Monroe,251,Texas,away,fbs,fbs,52,10,10,52,-42,42,context,36.26438624254368,29,17.128767769231047,112.54837980384082,3,1,regular
2022,2022-09-22T23:59:59+00:00,401411099,183,Syracuse,97,Louisville,home,fbs,fbs,31,7,31,7,24,24,context,65.33801850975567,65,61.93409266810698,28.188520627195143,3,1,regular
2022,2022-09-22T23:59:59+00:00,401411099,97,Louisville,183,Syracuse,away,fbs,fbs,31,7,7,31,-24,24,context,68.35525959924131,69,36.490839980229495,61.673864781354,3,1,regular
2022,2022-09-22T23:59:59+00:00,401415210,167,New Mexico,311,Maine,home,fbs,fcs,41,0,41,0,41,41,context,65.5,66,84.43218143848867,77.82691975574728,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403974,265,Washington State,70,Idaho,home,fbs,fcs,24,17,24,17,7,7,context,65.5,66,21.070725643302936,46.990306143141865,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403969,204,Oregon State,68,Boise State,home,fbs,fbs,34,17,34,17,17,17,context,48.61057121412199,44,54.58529764012951,35.439426337602704,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403969,68,Boise State,204,Oregon State,away,fbs,fbs,34,17,17,34,-17,17,context,57.98903107321405,56,37.79776318948003,64.05699177583271,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403973,264,Washington,2309,Kent State,home,fbs,fbs,45,20,45,20,25,25,context,98.96898780719103,107,93.55052360712666,23.023419944899914,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403973,2309,Kent State,264,Washington,away,fbs,fbs,45,20,20,45,-25,25,context,64.49909446218348,64,29.600968121186945,75.9028980706892,3,1,regular
2022,2022-09-22T23:59:59+00:00,401426543,62,Hawai'i,98,Western Kentucky,home,fbs,fbs,17,49,17,49,-32,-32,context,75.38241492781452,78,62.09797435556813,125.03614028757244,4,1,regular
2022,2022-09-22T23:59:59+00:00,401426543,98,Western Kentucky,62,Hawai'i,away,fbs,fbs,17,49,49,17,32,-32,context,99.40944863432287,107,124.15962733217214,55.30729166750385,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403867,52,Florida State,99,LSU,neutral,fbs,fbs,24,23,24,23,1,1,context,33.277800219549555,26,26.323696533291084,40.406962345402825,3,1,regular
2022,2022-09-22T23:59:59+00:00,401403867,99,LSU,52,Florida State,neutral,fbs,fbs,24,23,23,24,-1,1,context,45.067151673128,40,35.31664781233092,37.292292558563524,3,1,regular
2022,2022-09-22T23:59:59+00:00,401411101,59,Georgia Tech,228,Clemson,neutral,fbs,fbs,10,41,10,41,-31,-31,context,17.656610967431345,12,17.334899402795752,104.66261897720341,3,1,regular
2022,2022-09-22T23:59:59+00:00,401411101,228,Clemson,59,Georgia Tech,neutral,fbs,fbs,10,41,41,10,31,-31,context,83.2269780298791,88,104.02482111571352,39.62151230230047,3,1,regular
2022,2022-09-22T23:59:59+00:00,401415613,2116,UCF,97,Louisville,home,fbs,fbs,14,20,14,20,-6,-6,context,65.33801850975567,65,61.93409266810698,41.823789216686755,3,2,regular
2022,2022-09-22T23:59:59+00:00,401415613,97,Louisville,2116,UCF,away,fbs,fbs,14,20,20,14,6,-6,context,58.259839987616004,56,42.26889110635117,61.673864781354,3,2,regular
2022,2022-09-22T23:59:59+00:00,401415214,167,New Mexico,68,Boise State,home,fbs,fbs,14,31,14,31,-17,-17,context,48.61057121412199,44,54.58529764012951,77.82691975574728,3,2,regular
2022,2022-09-22T23:59:59+00:00,401415214,68,Boise State,167,New Mexico,away,fbs,fbs,14,31,31,14,17,-17,context,107.11983069861061,114,99.59129122901957,64.05699177583271,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403868,251,Texas,333,Alabama,home,fbs,fbs,19,20,19,20,-1,-1,context,7.541026344427623,4,4.592432293050758,20.019622261334913,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403868,333,Alabama,251,Texas,away,fbs,fbs,19,20,20,19,1,-1,context,36.26438624254368,29,17.128767769231047,13.056858579802615,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403869,8,Arkansas,2579,South Carolina,home,fbs,fbs,44,30,44,30,14,14,context,46.69208882691692,42,63.68401723471858,50.18761691501908,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403869,2579,South Carolina,8,Arkansas,away,fbs,fbs,44,30,30,44,-14,14,context,38.21001619068878,32,37.38556982782426,78.42521310032478,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403876,2306,Kansas State,142,Missouri,home,fbs,fbs,40,12,40,12,28,28,context,62.31894898017409,61,72.60686463562364,43.91993708548237,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403876,142,Missouri,2306,Kansas State,away,fbs,fbs,40,12,12,40,-28,28,context,47.83755186248519,43,38.721048550081015,76.68412112203166,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403879,238,Vanderbilt,154,Wake Forest,home,fbs,fbs,25,45,25,45,-20,-20,context,39.06659701204033,33,35.45837920532326,57.662103750506795,4,2,regular
2022,2022-09-22T23:59:59+00:00,401403879,154,Wake Forest,238,Vanderbilt,away,fbs,fbs,25,45,45,25,20,-20,context,89.03167536092194,95,71.84302387467845,46.28639748775035,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405071,135,Minnesota,2710,Western Illinois,home,fbs,fcs,62,10,62,10,52,52,context,65.5,66,87.15799477218414,24.68056270557566,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405073,77,Northwestern,150,Duke,home,fbs,fbs,23,31,23,31,-8,-8,context,95.87057127872312,103,79.27273136212361,106.49666204475037,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405073,150,Duke,77,Northwestern,away,fbs,fbs,23,31,31,23,8,-8,context,85.52301493334396,91,107.50340119498003,58.95078286840401,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405079,194,Ohio State,2032,Arkansas State,home,fbs,fbs,45,12,45,12,33,33,context,108.49537909004448,115,95.99545946191316,15.18323570927205,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405079,2032,Arkansas State,194,Ohio State,away,fbs,fbs,45,12,12,45,-33,33,context,9.296201512909,5,5.598515274167197,69.03307799429342,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405080,213,Penn State,195,Ohio,home,fbs,fbs,46,10,46,10,36,36,context,109.14699155256346,116,112.74854246146606,20.03329363561962,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405080,195,Ohio,213,Penn State,away,fbs,fbs,46,10,10,46,-36,36,context,25.774320505844127,19,13.603479579452074,97.75154100689196,3,2,regular
2022,2022-09-22T23:59:59+00:00,401411103,2247,Georgia State,153,North Carolina,home,fbs,fbs,28,35,28,35,-7,-7,context,48.979618135503955,44,57.65539493607258,112.20101033691842,4,2,regular
2022,2022-09-22T23:59:59+00:00,401411103,153,North Carolina,2247,Georgia State,away,fbs,fbs,28,35,35,28,7,-7,context,71.02222236088598,73,108.26939064970323,68.2044710005002,3,2,regular
2022,2022-09-22T23:59:59+00:00,401411105,2390,Miami,2572,Southern Miss,home,fbs,fbs,30,7,30,7,23,23,context,94.77127713499857,101,89.67977632855666,43.861909511437254,3,2,regular
2022,2022-09-22T23:59:59+00:00,401411105,2572,Southern Miss,2390,Miami,away,fbs,fbs,30,7,7,30,-23,23,context,40.31865657710628,34,34.57814235877944,75.17201578178684,3,2,regular
2022,2022-09-22T23:59:59+00:00,401426553,349,Army,2636,UTSA,home,fbs,fbs,38,41,38,41,-3,-3,context,52.684852724020686,49,60.34966523556267,69.40675985741318,3,2,regular
2022,2022-09-22T23:59:59+00:00,401426553,2636,UTSA,349,Army,away,fbs,fbs,38,41,41,38,3,-3,context,74.81433220272837,78,73.46248948840142,67.42538560985064,3,2,regular
2022,2022-09-22T23:59:59+00:00,401411106,152,NC State,2127,Charleston Southern,home,fbs,fcs,55,3,55,3,52,52,context,65.5,66,90.34269885737157,37.16992603100806,3,2,regular
2022,2022-09-22T23:59:59+00:00,401416597,2117,Central Michigan,6,South Alabama,home,fbs,fbs,24,38,24,38,-14,-14,context,101.61129380831845,109,64.867065587051,73.47655735754974,3,2,regular
2022,2022-09-22T23:59:59+00:00,401416597,6,South Alabama,2117,Central Michigan,away,fbs,fbs,24,38,38,24,14,-14,context,70.81317649012844,72,74.82566649009898,38.17224267770412,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403982,254,Utah,253,Southern Utah,home,fbs,fcs,73,7,73,7,66,66,context,65.5,66,63.43034708801058,31.42377069961309,3,2,regular
2022,2022-09-22T23:59:59+00:00,401415614,218,Temple,322,Lafayette,home,fbs,fcs,30,14,30,14,16,16,context,65.5,66,79.84344990823597,107.65857776143731,3,2,regular
2022,2022-09-22T23:59:59+00:00,401416594,2050,Ball State,2711,Western Michigan,home,fbs,fbs,30,37,30,37,-7,-7,context,94.8508749131677,102,98.75706125380364,112.54441058044925,3,2,regular
2022,2022-09-22T23:59:59+00:00,401416594,2711,Western Michigan,2050,Ball State,away,fbs,fbs,30,37,37,30,7,-7,context,88.11352882134567,94,113.44224737889667,88.05946995141602,3,2,regular
2022,2022-09-22T23:59:59+00:00,401404125,87,Notre Dame,276,Marshall,home,fbs,fbs,21,26,21,26,-5,-5,context,72.90794936547582,75,57.84348891929626,62.52022226453579,3,2,regular
2022,2022-09-22T23:59:59+00:00,401404125,276,Marshall,87,Notre Dame,away,fbs,fbs,21,26,26,21,5,-5,context,22.578863351426154,16,35.88849362914874,50.20641040039821,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403877,221,Pittsburgh,2633,Tennessee,home,fbs,fbs,27,34,27,34,-7,-7,context,36.50970147363748,30,14.700387384660244,41.0302529134836,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403877,2633,Tennessee,221,Pittsburgh,away,fbs,fbs,27,34,34,27,7,-7,context,47.77683679634467,43,36.68998024283943,15.279790963220451,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403878,245,Texas A&M,2026,App State,home,fbs,fbs,14,17,14,17,-3,-3,context,60.242591098369765,59,59.559142397081295,59.807949315663286,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403878,2026,App State,245,Texas A&M,away,fbs,fbs,14,17,17,14,3,-3,context,28.22966686068115,21,38.04408073118601,61.91066955724113,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403977,2005,Air Force,38,Colorado,home,fbs,fbs,41,10,41,10,31,31,context,80.32518138765833,85,112.70009475560802,62.0001887778056,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403977,38,Colorado,2005,Air Force,away,fbs,fbs,41,10,10,41,-31,31,context,55.57236554549785,52,57.07205458659209,115.63456064041654,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403984,275,Wisconsin,265,Washington State,home,fbs,fbs,14,17,14,17,-3,-3,context,74.00135614778102,76,55.66054300710624,37.75382376223108,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403984,265,Washington State,275,Wisconsin,away,fbs,fbs,14,17,17,14,3,-3,context,40.40942385230077,34,30.409701752771657,46.990306143141865,3,2,regular
2022,2022-09-22T23:59:59+00:00,401411102,228,Clemson,231,Furman,home,fbs,fcs,35,12,35,12,23,23,context,65.5,66,33.14383541513466,39.62151230230047,3,2,regular
2022,2022-09-22T23:59:59+00:00,401415617,2426,Navy,235,Memphis,home,fbs,fbs,13,37,13,37,-24,-24,context,65.48263810054549,65,69.88058336923143,111.65589167541746,2,2,regular
2022,2022-09-22T23:59:59+00:00,401415617,235,Memphis,2426,Navy,away,fbs,fbs,13,37,37,13,24,-24,context,105.41403263646458,112,118.0782108703431,70.62337788981574,3,2,regular
2022,2022-09-22T23:59:59+00:00,401415619,2132,Cincinnati,338,Kennesaw State,home,fbs,fcs,63,10,63,10,53,53,context,65.5,66,81.98787903996848,40.063509362088865,3,2,regular
2022,2022-09-22T23:59:59+00:00,401426545,2429,Charlotte,120,Maryland,home,fbs,fbs,21,56,21,56,-35,-35,context,50.35335577956366,46,36.4735888525718,120.35713621852973,4,2,regular
2022,2022-09-22T23:59:59+00:00,401426545,120,Maryland,2429,Charlotte,away,fbs,fbs,21,56,56,21,35,-35,context,102.03230035492588,110,121.6679669726911,38.90755383918511,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403872,61,Georgia,2535,Samford,home,fbs,fcs,33,0,33,0,33,33,context,65.5,66,48.84531735983926,7.719625383595851,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403976,25,California,2439,UNLV,home,fbs,fbs,20,14,20,14,6,6,context,107.7649728758277,115,86.15311143214177,61.07531572427415,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403976,2439,UNLV,25,California,away,fbs,fbs,20,14,14,20,-6,6,context,77.77865939921145,81,68.47252952876674,57.15285759601936,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403983,264,Washington,2502,Portland State,home,fbs,fcs,52,6,52,6,46,46,context,65.5,66,52.321869641852565,23.023419944899914,3,2,regular
2022,2022-09-22T23:59:59+00:00,401404063,2641,Texas Tech,248,Houston,home,fbs,fbs,33,30,33,30,3,3,context,42.507748915034504,37,56.48655814390699,57.34209037045521,3,2,regular
2022,2022-09-22T23:59:59+00:00,401404063,248,Houston,2641,Texas Tech,away,fbs,fbs,33,30,30,33,-3,3,context,56.381189440561144,54,53.792706336682684,69.88456054082421,3,2,regular
2022,2022-09-22T23:59:59+00:00,401404064,2294,Iowa,66,Iowa State,home,fbs,fbs,7,10,7,10,-3,-3,context,49.35127886493576,44,30.418368958836545,63.607014672746324,3,2,regular
2022,2022-09-22T23:59:59+00:00,401404064,66,Iowa State,2294,Iowa,away,fbs,fbs,7,10,10,7,3,-3,context,21.281540737764125,15,34.684375524750244,33.04119910411789,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405070,356,Illinois,258,Virginia,home,fbs,fbs,24,3,24,3,21,21,context,56.47847246711058,54,80.02726545287892,36.62328979669592,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405070,258,Virginia,356,Illinois,away,fbs,fbs,24,3,3,24,-21,21,context,68.02818823956305,69,42.910294172409685,88.63977777750495,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405074,2509,Purdue,282,Indiana State,home,fbs,fcs,56,0,56,0,56,56,context,65.5,66,101.83510377244949,39.35887465881044,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405078,127,Michigan State,2006,Akron,home,fbs,fbs,52,0,52,0,52,52,context,122.02827154053386,126,126.88965643566118,39.52681248433352,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405078,2006,Akron,127,Michigan State,away,fbs,fbs,52,0,0,52,-52,52,context,27.24242302501521,20,24.8919576254136,120.83024178606904,3,2,regular
2022,2022-09-22T23:59:59+00:00,401405081,164,Rutgers,2681,Wagner,home,fbs,fcs,66,7,66,7,59,59,context,65.5,66,113.14211668738425,69.42735550985694,3,2,regular
2022,2022-09-22T23:59:59+00:00,401415177,2751,Wyoming,2458,Northern Colorado,home,fbs,fcs,33,10,33,10,23,23,context,65.5,66,65.81877786729423,86.18591402276877,4,2,regular
2022,2022-09-22T23:59:59+00:00,401416595,189,Bowling Green,2198,Eastern Kentucky,home,fbs,fcs,57,59,57,59,-2,-2,context,65.5,66,25.785828952119402,96.12196988483305,3,2,regular
2022,2022-09-22T23:59:59+00:00,401420788,256,James Madison,2450,Norfolk State,home,fbs,fcs,63,7,63,7,56,56,context,65.5,66,104.32823120679394,23.423188674150612,2,2,regular
2022,2022-09-22T23:59:59+00:00,401426548,36,Colorado State,2393,Middle Tennessee,home,fbs,fbs,19,34,19,34,-15,-15,context,79.45822217710946,83,83.20379054289208,115.4997947857999,3,2,regular
2022,2022-09-22T23:59:59+00:00,401426548,2393,Middle Tennessee,36,Colorado State,away,fbs,fbs,19,34,34,19,15,-15,context,95.5944589444088,102,116.80983694546586,77.60583403422457,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403981,26,UCLA,2011,Alabama State,home,fbs,fcs,45,7,45,7,38,38,context,65.5,66,58.00204207134549,47.53027189082728,3,2,regular
2022,2022-09-22T23:59:59+00:00,401415216,2440,Nevada,2916,Incarnate Word,home,fbs,fcs,41,55,41,55,-14,-14,context,65.5,66,9.075920924361695,96.1009203012177,4,2,regular
2022,2022-09-22T23:59:59+00:00,401404065,277,West Virginia,2305,Kansas,home,fbs,fbs,42,55,42,55,-13,-13,context,92.66648004027633,99,38.29378273432308,43.31212016648316,4,2,regular
2022,2022-09-22T23:59:59+00:00,401404065,2305,Kansas,277,West Virginia,away,fbs,fbs,42,55,55,42,13,-13,context,64.1262262770705,64,46.22243460733349,17.932986124510688,3,2,regular
2022,2022-09-22T23:59:59+00:00,401415024,151,East Carolina,295,Old Dominion,home,fbs,fbs,39,21,39,21,18,18,context,87.44124480652744,93,89.735799387097,43.21364081835736,3,2,regular
2022,2022-09-22T23:59:59+00:00,401415024,295,Old Dominion,151,East Carolina,away,fbs,fbs,39,21,21,39,-18,18,context,69.69555627201883,71,49.43235780628246,81.55217697668793,3,2,regular
2022,2022-09-22T23:59:59+00:00,401416596,2084,Buffalo,107,Holy Cross,home,fbs,fcs,31,37,31,37,-6,-6,context,65.5,66,22.49067417137545,100.60050681882237,3,2,regular
2022,2022-09-22T23:59:59+00:00,401416599,193,Miami (OH),2523,Robert Morris,home,fbs,fcs,31,14,31,14,17,17,context,65.5,66,67.72820000184882,95.19705520594025,3,2,regular
2022,2022-09-22T23:59:59+00:00,401426332,324,Coastal Carolina,2241,Gardner-Webb,home,fbs,fcs,31,27,31,27,4,4,context,65.5,66,30.84583638276216,70.25871430426015,4,2,regular
2022,2022-09-22T23:59:59+00:00,401426546,2226,Florida Atlantic,2545,SE Louisiana,home,fbs,fcs,42,9,42,9,33,33,context,65.5,66,39.82282436178125,77.71272515752915,4,2,regular
2022,2022-09-22T23:59:59+00:00,401426551,2335,Liberty,5,UAB,home,fbs,fbs,21,14,21,14,7,7,context,75.37783698217198,78,54.6177807806284,49.29106388993502,3,2,regular
2022,2022-09-22T23:59:59+00:00,401426551,5,UAB,2335,Liberty,away,fbs,fbs,21,14,14,21,-7,7,context,87.26783328120946,93,63.24817395452835,46.56789546089565,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403871,57,Florida,96,Kentucky,home,fbs,fbs,16,26,16,26,-10,-10,context,36.71218551018243,30,25.179606321983567,66.05504970666742,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403871,96,Kentucky,57,Florida,away,fbs,fbs,16,26,26,16,10,-10,context,48.724857947802555,44,55.87676598540536,32.661024019571926,3,2,regular
2022,2022-09-22T23:59:59+00:00,401403874,145,Ole Miss,2110,Central Arkansas,home,fbs,fcs,59,3,59,3,56,56,context,65.5,66,69.66115110669372,20.030227544538203,3,2,regular
2022,2022-09-22T23:59:59+00:00,401404066,201,Oklahoma,2309,Kent State,home,fbs,fbs,33,3,33,3,30,30,context,98.96898780719103,107,93.55052360712666,22.341883089291752,3,2,regular
2022,2022-09-22T23:59:59+00:00,401404066,2309,Kent State,201,Oklahoma,away,fbs,fbs,33,3,3,33,-30,30,context,24.771205794516316,18,14.324064927713414,75.9028980706892,3,2,regular
2022,2022-09-22T23:59:59+00:00,401404148,41,UConn,183,Syracuse,home,fbs,fbs,14,48,14,48,-34,-34,context,68.35525959924131,69,36.490839980229495,121.49769514953839,4,2,regular
