season,cutoff,anchor_family,method,team_id,team_name,rated,games_played,rank,probability
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,120,0.003906920422979057
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,121,0.003690419738387756
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,122,0.003473994934473475
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,123,0.0032584095847464647
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,124,0.0030444877071721167
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,125,0.0028331010301560888
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,126,0.0026251540177137174
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,127,0.002421567018030641
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,128,0.002223257990859222
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,129,0.0020311233483802887
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,130,0.0018460185070153698
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,131,0.00166873879031432
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,132,0.0015000013421740189
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,133,0.0013404287027799621
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,134,0.0011905346653778564
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,135,0.001050712970292136
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,136,0.0009212293057788454
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,137,0.0008022169801654725
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,23,San José State,True,2,138,0.0006936765261851674
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,1,4.703255575095684e-05
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,2,5.901803821252757e-05
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,3,7.344705288411637e-05
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,4,9.066208297846592e-05
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,5,0.00011102126372207005
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,6,0.000134892964612956
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,7,0.00016264958644381035
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,8,0.0001946606383485586
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,9,0.00023128520382931323
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,10,0.0002728639309376551
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,11,0.0003197107025195487
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,12,0.0003721041619602501
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,13,0.00043027928937865113
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,14,0.000494419242093908
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,15,0.0005646476894995768
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,16,0.000641021883508324
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,17,0.0007235267085267025
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,18,0.0008120699469198508
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,19,0.0009064789754793917
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,20,0.001006499075143695
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,21,0.001111793491193081
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,22,0.001221945326750142
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,23,0.0013364612921129319
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,24,0.001454777270334652
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,25,0.0015762655998035522
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,26,0.0017002439213470721
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,27,0.0018259853938921307
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,28,0.0019527300513361714
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,29,0.00207969771262346
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,30,0.0022061045517221697
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,31,0.002331179887041806
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,32,0.0024541776992822893
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,33,0.002574388581528452
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,34,0.0026911528124309108
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,35,0.002803873786064514
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,36,0.0029120316281259786
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,37,0.0030151970315566707
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,38,0.0031130454497287456
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,39,0.0032053718598954017
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,40,0.0032921063697837483
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,41,0.003373330988448122
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,42,0.003449297915348291
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,43,0.003520449710018836
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,44,0.003587441670718822
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,45,0.00365116663967436
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,46,0.0037127821984270126
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,47,0.0037737396882504067
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,48,0.003835813421622692
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,49,0.003901126281269103
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,50,0.0039721633965022814
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,51,0.004051755843758379
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,52,0.00414299401991067
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,53,0.004248975186367996
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,54,0.004372138483907769
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,55,0.004512473203220667
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,56,0.004662964853527063
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,57,0.004816497678500356
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,58,0.004971674236911622
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,59,0.005128460258912022
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,60,0.005286824310029005
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,61,0.0054467379765973725
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,62,0.0056081760446403915
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,63,0.005771116663808252
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,64,0.005935541487438822
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,65,0.006101435779490633
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,66,0.0062687884789967
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,67,0.006437592212778123
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,68,0.006607843247409941
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,69,0.006779541371815412
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,70,0.006952689702344865
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,71,0.0071272944027361155
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,72,0.007303364311923686
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,73,0.007480910473234207
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,74,0.007659945559052789
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,75,0.007840483185551994
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,76,0.008022537112531886
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,77,0.008206120323824114
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,78,0.008391243984071574
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,79,0.00857791626802224
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,80,0.008766141058795262
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,81,0.008955916511920512
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,82,0.009147233482361832
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,83,0.00934007381225642
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,84,0.009534399655042616
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,85,0.009730087631758566
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,86,0.009926836051163191
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,87,0.010124273815917127
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,88,0.01032203546615734
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,89,0.010519786939825672
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,90,0.01071723551982587
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,91,0.010914133058491326
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,92,0.011110275356499702
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,93,0.01130549872556383
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,94,0.011499674146625465
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,95,0.011692699228124081
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,96,0.011884488117133631
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,97,0.012074959529978588
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,98,0.012264023114101878
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,99,0.012451564416084445
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,100,0.012637428807493082
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,101,0.01282140481169325
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,102,0.013003207387395684
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,103,0.013182461873912508
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,104,0.013358689522185127
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,105,0.013531295897493113
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,106,0.013699564111636739
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,107,0.013862656236453677
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,108,0.014019629480679826
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,109,0.014169482147620668
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,110,0.014311269207561705
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,111,0.014444361293844495
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,112,0.014567933419870978
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,113,0.014680416729897203
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,114,0.01477980291028665
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,115,0.014863906047391422
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,116,0.014930381682943904
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,117,0.014976752956665665
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,118,0.015000444156471244
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,119,0.014998821813058973
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,120,0.014969243253681033
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,121,0.014909112269778386
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,122,0.014815941257039736
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,123,0.014687418858669476
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,124,0.014521481790428567
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,125,0.01431638915988575
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,126,0.014070797226608077
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,127,0.013783832203097769
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,128,0.013455158390567799
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,129,0.013085038705221234
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,130,0.012674384508401002
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,131,0.012224791637868444
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,132,0.011738559676555915
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,133,0.011218691814245372
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,134,0.010668873173378283
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,135,0.010093426185704567
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,136,0.009497242503445812
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,137,0.008885691950853935
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,24,Stanford,True,2,138,0.008264510021486744
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,1,0.00020969509207691345
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,2,0.00024134300264627397
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,3,0.000276523496715934
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,4,0.00031538844269407893
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,5,0.0003580575278411464
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,6,0.00040461365315024343
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,7,0.00045509907515224384
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,8,0.0005095125046298292
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,9,0.0005678073245260653
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,10,0.0006298910405198758
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,11,0.0006956260254123987
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,12,0.0007648315640127744
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,13,0.0008372871511641973
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,14,0.0009127369446637132
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,15,0.0009908952296412631
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,16,0.0010714527135575204
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,17,0.0011540834428500671
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,18,0.0012384521142491881
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,19,0.0013242215461025811
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,20,0.001411060077310266
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,21,0.0014986486727978322
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,22,0.0015866875335853981
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,23,0.0016749020349180563
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,24,0.0017630478459504544
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,25,0.0018509151174358968
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,26,0.0019383316581428071
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,27,0.0020251650548386885
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,28,0.0021113237233758683
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,29,0.002196756938293589
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,30,0.0022814540522298446
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,31,0.002365443086393574
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,32,0.0024487884932661882
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,33,0.0025315882050501734
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,34,0.0026139699787899894
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,35,0.0026960870817886408
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,36,0.0027781133889811863
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,37,0.0028602379763346497
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,38,0.0029426593055821683
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,39,0.0030255791078440952
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,40,0.0031091960875500794
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,41,0.003193699583752084
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,42,0.0032792633433773367
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,43,0.0033660395800260176
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,44,0.0034541535122812593
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,45,0.003543698596854489
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,46,0.0036347326940517183
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,47,0.0037272754261671297
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,48,0.0038213070143443334
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,49,0.003916768908331925
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,50,0.004013566560843041
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,51,0.00411157475255505
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,52,0.004210645961884893
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,53,0.004310622429256338
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,54,0.004411352861586148
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,55,0.0045127153170717825
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,56,0.004614648183295726
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,57,0.0047171597819205295
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,58,0.004820283606382985
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,59,0.004924058626763546
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,60,0.005028527105043424
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,61,0.005133734453886313
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,62,0.005239729094698717
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,63,0.005346562315902474
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,64,0.005454288132321078
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,65,0.005562963146544601
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,66,0.005672646413092573
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,67,0.005783399306136058
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,68,0.005895285391464189
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,69,0.006008370303281336
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,70,0.0061227216262928486
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,71,0.006238408783373496
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,72,0.006355502928907507
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,73,0.006474076847634997
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,74,0.006594204858531619
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,75,0.006715962722879768
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,76,0.006839427555256624
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,77,0.006964677735663007
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,78,0.0070917928204454845
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,79,0.0072208534490230064
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,80,0.007351941242721015
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,81,0.0074851386912462275
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,82,0.007620529021512929
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,83,0.007758196042669049
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,84,0.00789822369778525
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,85,0.008040694166492073
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,86,0.008185685626533665
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,87,0.00833327424050573
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,88,0.008483534528010865
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,89,0.008636538952804964
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,90,0.008792357313345097
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,91,0.008951056033479253
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,92,0.009112697376710673
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,93,0.009277338592173563
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,94,0.009445030997860518
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,95,0.009615819007701176
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,96,0.009789739111439053
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,97,0.009966818819116905
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,98,0.01014707558502927
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,99,0.010330515729030204
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,100,0.010517133375932436
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,101,0.01070690943626054
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,102,0.010899810653737286
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,103,0.011095788746623368
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,104,0.011294779671726866
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,105,0.011496703042559649
2026,2026-09-06T17:34:56.895103+00:00,history,prior_stripping,25,California,True,1,106,0.011701461739367229
