season,cutoff_label,prior_family,population_view,candidate,n_teams,nll,crps,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability
2024,q3_2024-10-06,history,full,v1,134,4.192621390838191,0.04559474239940299,0.7633830845771145,42.23880597014925,4.044955946524626,0.03763902026552666
2024,q3_2024-10-06,history,full,y1,134,4.192621390838191,0.04559474239940299,0.7633830845771145,42.23880597014925,4.044955946524626,0.03763902026552666
2024,q3_2024-10-06,history,full,y2_all_pairings_original,134,4.184622249437637,0.04497516254370493,0.7703482587064676,41.53731343283582,4.025601092468878,0.038549120142942046
2024,q3_2024-10-06,history,full,y2_supported,134,4.187920420954156,0.045389990164762826,0.7676616915422886,41.38059701492537,4.023981150042166,0.03856545649526145
2024,q4_2024-10-23,context,full,v1,134,4.15539351574345,0.03846321736470387,0.7770149253731343,36.28358208955224,3.891743444719486,0.043393006641155724
2024,q4_2024-10-23,context,full,y1,134,4.15539351574345,0.03846321736470387,0.7770149253731343,36.28358208955224,3.891743444719486,0.043393006641155724
2024,q4_2024-10-23,context,full,y2_all_pairings_original,134,4.158348514273042,0.038840706553537364,0.7665671641791045,35.57462686567164,3.870147279891208,0.0445505881047816
2024,q4_2024-10-23,context,full,y2_supported,134,4.142246217060256,0.03800049328725235,0.7708457711442788,35.6044776119403,3.873955153087429,0.04422267283304205
2024,q4_2024-10-23,history,full,v1,134,4.098089317139908,0.036836367153268885,0.785273631840796,37.492537313432834,3.9392727389775435,0.04073890963098858
2024,q4_2024-10-23,history,full,y1,134,4.098089317139908,0.036836367153268885,0.785273631840796,37.492537313432834,3.9392727389775435,0.04073890963098858
2024,q4_2024-10-23,history,full,y2_all_pairings_original,134,4.0883267861274,0.03639667632736573,0.7795024875621891,36.776119402985074,3.918439377256554,0.041773912370054116
2024,q4_2024-10-23,history,full,y2_supported,134,4.091173586986844,0.03664066714371219,0.7767164179104479,36.87313432835821,3.9199821677593736,0.04163142388144479
2024,q5_2024-11-07,context,full,v1,134,4.116804623446043,0.034847026802063245,0.7521393034825873,33.19402985074627,3.813217467585974,0.04649267534193167
2024,q5_2024-11-07,context,full,y1,134,4.116804623446043,0.034847026802063245,0.7521393034825873,33.19402985074627,3.813217467585974,0.04649267534193167
2024,q5_2024-11-07,context,full,y2_all_pairings_original,134,4.150286351723064,0.03624556838204901,0.7412935323383084,32.56716417910448,3.788381789745244,0.048137397640634516
2024,q5_2024-11-07,context,full,y2_supported,134,4.125751191172664,0.03509123252137747,0.7442786069651742,32.52238805970149,3.79303557969433,0.04761429113934158
2024,q5_2024-11-07,history,full,v1,134,4.042198410955257,0.03222443911817695,0.774228855721393,34.365671641791046,3.859000309279125,0.043828032763621065
2024,q5_2024-11-07,history,full,y1,134,4.042198410955257,0.03222443911817695,0.774228855721393,34.365671641791046,3.859000309279125,0.043828032763621065
2024,q5_2024-11-07,history,full,y2_all_pairings_original,134,4.059045085209007,0.03281904786217485,0.7695522388059702,33.67164179104478,3.835037520455921,0.04532693462948643
