summary_type,period,season,pairing,site,margin_bin,residual_bin,n_games,mean_residual,mean_final_quality_advantage,better_quality_rate,mean_next_margin_diff,quality_spearman
margin_residual_bin,final_2022_2025,2022,fbs-fcs,home_site,"(14,28]",q3,7,-0.006293529792833612,-0.15668781757586264,0.14285714285714285,-19.142857142857142,0.25
margin_residual_bin,final_2022_2025,2022,fbs-fcs,home_site,"(14,28]",q4,6,0.6338895519761959,-0.08666321186094934,0.6666666666666666,11.5,0.48571428571428577
margin_residual_bin,final_2022_2025,2022,fbs-fcs,home_site,"(14,28]",q5,3,1.6268444268158382,-0.006712690877594796,0.3333333333333333,12.333333333333334,-1.0
margin_residual_bin,final_2022_2025,2022,fbs-fcs,home_site,<=-28,q4,1,0.36467220384754095,-0.6986870390714776,0.0,-40.0,
margin_residual_bin,final_2022_2025,2022,fbs-fcs,home_site,<=-28,q5,1,2.0375019036287765,-0.8922460161929489,0.0,-25.0,
margin_residual_bin,final_2022_2025,2022,fbs-fcs,home_site,>28,q1,7,-1.8592671728961616,0.10479829127527882,0.5714285714285714,15.571428571428571,-0.5714285714285715
margin_residual_bin,final_2022_2025,2022,fbs-fcs,home_site,>28,q2,18,-0.5761004046091212,0.22327468445490148,0.8333333333333334,14.666666666666666,0.10629514963880288
margin_residual_bin,final_2022_2025,2022,fbs-fcs,home_site,>28,q3,14,-0.05957176169853847,-0.02165978196101965,0.5,-2.9285714285714284,0.06373626373626373
margin_residual_bin,final_2022_2025,2022,fbs-fcs,home_site,>28,q4,16,0.6177422728650869,0.18113600120219153,0.6875,9.125,0.31764705882352945
margin_residual_bin,final_2022_2025,2022,fbs-fcs,home_site,>28,q5,15,2.5161045483210405,0.13902252580492255,0.6666666666666666,12.2,0.2178571428571428
margin_residual_bin,final_2022_2025,2022,fbs-fcs,neutral,>28,q1,1,-1.440108592280926,-0.08724102853827861,0.0,-6.0,
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(-14,0]",q1,25,-2.020872329232949,-0.22966470229628125,0.2,-12.44,-0.06769230769230769
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(-14,0]",q2,38,-0.6223359250099891,-0.2029326516861143,0.21052631578947367,-10.0,0.18218623481781376
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(-14,0]",q3,24,0.016443836420179367,-0.11146108514529567,0.3333333333333333,-5.333333333333333,-0.01652173913043478
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(-14,0]",q4,47,0.6516127654768966,-0.14354027679895542,0.3191489361702128,-5.76595744680851,0.02590194264569843
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(-14,0]",q5,37,1.578710036273462,-0.08252277882434356,0.2972972972972973,0.4594594594594595,0.5599810336652441
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(-28,-14]",q1,15,-1.8163819564930732,-0.32830048093205993,0.0,-22.8,0.20357142857142854
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(-28,-14]",q2,27,-0.6467958110005183,-0.3648912069964701,0.07407407407407407,-15.25925925925926,-0.1336996336996337
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(-28,-14]",q3,15,0.029161909737027997,-0.316521032310506,0.26666666666666666,-21.666666666666668,0.28571428571428564
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(-28,-14]",q4,9,0.699189501459787,-0.2738829054618528,0.0,-9.11111111111111,0.5499999999999999
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(-28,-14]",q5,19,1.7536601210165612,-0.2732221734991817,0.10526315789473684,-6.842105263157895,0.42280701754385963
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(0,14]",q1,45,-1.719708676679931,0.060642597484702736,0.5555555555555556,0.13333333333333333,0.27826086956521734
margin_residual_bin,final_2022_2025,2023,fbs-fbs,home_site,"(0,14]",q2,55,-0.620661191772992,0.10885444569655098,0.7272727272727273,-4.618181818181818,-0.11919191919191922
