comparison,protocol,season,subdivision,team_id,team_name,candidate,reference,candidate_nll,reference_nll,delta_nll
P3_vs_P3-M,frozen_through_2021,2022,fbs,276,Marshall,P3,P3-M,4.766137822227856,4.748138232354394,0.01799958987346173
P3_vs_P3-M,frozen_through_2021,2022,fbs,277,West Virginia,P3,P3-M,4.599998916477831,4.600022185648012,-2.3269170180917342e-05
P3_vs_P3-M,frozen_through_2021,2022,fbs,278,Fresno State,P3,P3-M,4.445348917707152,4.445266120792394,8.27969147580987e-05
P3_vs_P3-M,frozen_through_2021,2022,fbs,290,Georgia Southern,P3,P3-M,4.462422962211635,4.462198518830538,0.0002244433810965063
P3_vs_P3-M,frozen_through_2021,2022,fbs,295,Old Dominion,P3,P3-M,4.212160277885899,4.2126024263822845,-0.00044214849638546383
P3_vs_P3-M,frozen_through_2021,2022,fbs,30,USC,P3,P3-M,4.783360152276093,4.792731093963759,-0.009370941687666168
P3_vs_P3-M,frozen_through_2021,2022,fbs,309,Louisiana,P3,P3-M,4.7026098253829085,4.704031601213745,-0.0014217758308365802
P3_vs_P3-M,frozen_through_2021,2022,fbs,324,Coastal Carolina,P3,P3-M,4.763408004554503,4.751755726575124,0.011652277979378844
P3_vs_P3-M,frozen_through_2021,2022,fbs,326,Texas State,P3,P3-M,3.7733987655567645,3.773320789396679,7.79761600853135e-05
P3_vs_P3-M,frozen_through_2021,2022,fbs,328,Utah State,P3,P3-M,4.788507211907905,4.787025013078925,0.0014821988289792642
P3_vs_P3-M,frozen_through_2021,2022,fbs,333,Alabama,P3,P3-M,2.3742734051803236,2.3753477252964634,-0.0010743201161398375
P3_vs_P3-M,frozen_through_2021,2022,fbs,344,Mississippi State,P3,P3-M,5.156769042756167,5.159443808194085,-0.002674765437918225
P3_vs_P3-M,frozen_through_2021,2022,fbs,349,Army,P3,P3-M,4.616123888894167,4.615704373767113,0.00041951512705384886
P3_vs_P3-M,frozen_through_2021,2022,fbs,356,Illinois,P3,P3-M,4.797113146355336,4.797813945892533,-0.0007007995371965947
P3_vs_P3-M,frozen_through_2021,2022,fbs,36,Colorado State,P3,P3-M,3.8501184824804464,3.8391851621612165,0.010933320319229889
P3_vs_P3-M,frozen_through_2021,2022,fbs,38,Colorado,P3,P3-M,4.392412890947395,4.398115891212272,-0.005703000264876579
P3_vs_P3-M,frozen_through_2021,2022,fbs,41,UConn,P3,P3-M,4.787606636237933,4.785246079191423,0.002360557046509726
P3_vs_P3-M,frozen_through_2021,2022,fbs,5,UAB,P3,P3-M,4.646647533609386,4.646023646498666,0.0006238871107200339
P3_vs_P3-M,frozen_through_2021,2022,fbs,52,Florida State,P3,P3-M,4.266096637920664,4.263917060820091,0.002179577100572594
P3_vs_P3-M,frozen_through_2021,2022,fbs,57,Florida,P3,P3-M,4.495585821599326,4.493153183857646,0.0024326377416796774
P3_vs_P3-M,frozen_through_2021,2022,fbs,58,South Florida,P3,P3-M,3.8246914015395177,3.8264257271910536,-0.0017343256515358618
P3_vs_P3-M,frozen_through_2021,2022,fbs,59,Georgia Tech,P3,P3-M,4.553807928816299,4.553053907271884,0.0007540215444157283
P3_vs_P3-M,frozen_through_2021,2022,fbs,6,South Alabama,P3,P3-M,5.870850071342744,5.872682785333867,-0.0018327139911225032
P3_vs_P3-M,frozen_through_2021,2022,fbs,61,Georgia,P3,P3-M,1.446898368297452,1.4436847441702219,0.0032136241272302524
P3_vs_P3-M,frozen_through_2021,2022,fbs,62,Hawai'i,P3,P3-M,3.6989891303760105,3.6999901514242453,-0.0010010210482347404
P3_vs_P3-M,frozen_through_2021,2022,fbs,66,Iowa State,P3,P3-M,4.746036277186469,4.74732755372876,-0.0012912765422914418
P3_vs_P3-M,frozen_through_2021,2022,fbs,68,Boise State,P3,P3-M,4.524011670693833,4.524174050864132,-0.00016238017029923668
P3_vs_P3-M,frozen_through_2021,2022,fbs,77,Northwestern,P3,P3-M,4.23855086253995,4.241113280940885,-0.0025624184009354067
P3_vs_P3-M,frozen_through_2021,2022,fbs,8,Arkansas,P3,P3-M,4.396156215523486,4.36539850451049,0.030757711012995514
P3_vs_P3-M,frozen_through_2021,2022,fbs,84,Indiana,P3,P3-M,4.644111721061132,4.643668820176715,0.000442900884417341
P3_vs_P3-M,frozen_through_2021,2022,fbs,87,Notre Dame,P3,P3-M,3.9733895942196957,3.955956953762422,0.017432640457273774
P3_vs_P3-M,frozen_through_2021,2022,fbs,9,Arizona State,P3,P3-M,4.647747209773271,4.584470931042027,0.06327627873124353
P3_vs_P3-M,frozen_through_2021,2022,fbs,96,Kentucky,P3,P3-M,4.527748819924199,4.528782509340993,-0.001033689416794381
P3_vs_P3-M,frozen_through_2021,2022,fbs,97,Louisville,P3,P3-M,4.713467361099829,4.713057959412623,0.00040940168720560166
P3_vs_P3-M,frozen_through_2021,2022,fbs,98,Western Kentucky,P3,P3-M,4.661924046357259,4.662784981825625,-0.0008609354683652981
P3_vs_P3-M,frozen_through_2021,2022,fbs,99,LSU,P3,P3-M,3.6253921110118075,3.626770769455342,-0.001378658443534686
P3_vs_P3-M,frozen_through_2021,2023,fbs,103,Boston College,P3,P3-M,4.943633181883514,4.943341800893169,0.0002913809903448694
P3_vs_P3-M,frozen_through_2021,2023,fbs,113,Massachusetts,P3,P3-M,3.4651216444121715,3.465645031228432,-0.0005233868162606292
P3_vs_P3-M,frozen_through_2021,2023,fbs,12,Arizona,P3,P3-M,5.821984391652541,5.810657892476015,0.011326499176526283
P3_vs_P3-M,frozen_through_2021,2023,fbs,120,Maryland,P3,P3-M,4.326926360979164,4.328482356797721,-0.0015559958185571432
P3_vs_P3-M,frozen_through_2021,2023,fbs,127,Michigan State,P3,P3-M,4.606958332910488,4.603521420165038,0.003436912745450549
P3_vs_P3-M,frozen_through_2021,2023,fbs,130,Michigan,P3,P3-M,3.3937836225030904,3.5828014781735376,-0.18901785567044715
P3_vs_P3-M,frozen_through_2021,2023,fbs,135,Minnesota,P3,P3-M,4.936850329729333,4.936023319549125,0.000827010180207921
P3_vs_P3-M,frozen_through_2021,2023,fbs,142,Missouri,P3,P3-M,4.407774389516582,4.483492640374851,-0.07571825085826855
P3_vs_P3-M,frozen_through_2021,2023,fbs,145,Ole Miss,P3,P3-M,3.5749740406896757,3.577592601899856,-0.002618561210180115
P3_vs_P3-M,frozen_through_2021,2023,fbs,150,Duke,P3,P3-M,4.533666574675917,4.540478971458677,-0.006812396782760466
P3_vs_P3-M,frozen_through_2021,2023,fbs,151,East Carolina,P3,P3-M,4.6533310070083145,4.546983695627678,0.10634731138063636
P3_vs_P3-M,frozen_through_2021,2023,fbs,152,NC State,P3,P3-M,4.299036394498428,4.300181662384154,-0.00114526788572622
P3_vs_P3-M,frozen_through_2021,2023,fbs,153,North Carolina,P3,P3-M,4.60721642179798,4.525289137860714,0.081927283937266
P3_vs_P3-M,frozen_through_2021,2023,fbs,154,Wake Forest,P3,P3-M,4.875298866442044,4.878607385607614,-0.0033085191655697344
P3_vs_P3-M,frozen_through_2021,2023,fbs,158,Nebraska,P3,P3-M,4.63133981770126,4.631107955641158,0.00023186206010183952
P3_vs_P3-M,frozen_through_2021,2023,fbs,164,Rutgers,P3,P3-M,4.993111939141728,4.992060009511977,0.0010519296297504255
P3_vs_P3-M,frozen_through_2021,2023,fbs,166,New Mexico State,P3,P3-M,5.236394877671645,5.339496573631233,-0.1031016959595874
P3_vs_P3-M,frozen_through_2021,2023,fbs,167,New Mexico,P3,P3-M,4.4924401068807995,4.444397683437481,0.04804242344331833
P3_vs_P3-M,frozen_through_2021,2023,fbs,183,Syracuse,P3,P3-M,4.560150859565057,4.56420350429771,-0.004052644732653654
P3_vs_P3-M,frozen_through_2021,2023,fbs,189,Bowling Green,P3,P3-M,4.937575396147751,4.938558846780408,-0.0009834506326571457
P3_vs_P3-M,frozen_through_2021,2023,fbs,193,Miami (OH),P3,P3-M,4.741675052485321,4.743711690870672,-0.002036638385351175
P3_vs_P3-M,frozen_through_2021,2023,fbs,194,Ohio State,P3,P3-M,2.8484142905491594,2.851530943546575,-0.003116652997415592
P3_vs_P3-M,frozen_through_2021,2023,fbs,195,Ohio,P3,P3-M,4.652866437591267,4.6547106084928265,-0.0018441709015597496
P3_vs_P3-M,frozen_through_2021,2023,fbs,197,Oklahoma State,P3,P3-M,4.316606201226957,4.360147146250554,-0.04354094502359729
P3_vs_P3-M,frozen_through_2021,2023,fbs,2,Auburn,P3,P3-M,5.041171540078237,5.0389784754801745,0.002193064598062122
P3_vs_P3-M,frozen_through_2021,2023,fbs,2005,Air Force,P3,P3-M,4.763688317475931,4.76260954123007,0.0010787762458610572
P3_vs_P3-M,frozen_through_2021,2023,fbs,2006,Akron,P3,P3-M,3.0851966673862266,3.1300187164127578,-0.0448220490265312
P3_vs_P3-M,frozen_through_2021,2023,fbs,201,Oklahoma,P3,P3-M,3.855144896186566,3.852744914632529,0.0023999815540367564
P3_vs_P3-M,frozen_through_2021,2023,fbs,202,Tulsa,P3,P3-M,3.94018521743551,3.940993605501738,-0.0008083880662277387
P3_vs_P3-M,frozen_through_2021,2023,fbs,2026,App State,P3,P3-M,4.770137960941597,4.794695345851124,-0.02455738490952708
P3_vs_P3-M,frozen_through_2021,2023,fbs,2032,Arkansas State,P3,P3-M,4.639461115632034,4.639661925035464,-0.00020080940343003562
P3_vs_P3-M,frozen_through_2021,2023,fbs,204,Oregon State,P3,P3-M,4.350936294442506,4.350544617316107,0.00039167712639898156
P3_vs_P3-M,frozen_through_2021,2023,fbs,2050,Ball State,P3,P3-M,4.216421539615307,4.232977935796471,-0.01655639618116478
P3_vs_P3-M,frozen_through_2021,2023,fbs,2084,Buffalo,P3,P3-M,4.435213028836207,4.437170183357139,-0.0019571545209320362
P3_vs_P3-M,frozen_through_2021,2023,fbs,21,San Diego State,P3,P3-M,4.402416188983691,4.404235970110071,-0.001819781126380704
P3_vs_P3-M,frozen_through_2021,2023,fbs,2116,UCF,P3,P3-M,4.826692237014039,4.69411671677536,0.1325755202386789
P3_vs_P3-M,frozen_through_2021,2023,fbs,2117,Central Michigan,P3,P3-M,4.085246747894509,4.085314815231949,-6.80673374402474e-05
P3_vs_P3-M,frozen_through_2021,2023,fbs,213,Penn State,P3,P3-M,3.4071245291882346,3.3925303408493024,0.014594188338932224
P3_vs_P3-M,frozen_through_2021,2023,fbs,2132,Cincinnati,P3,P3-M,5.082636038787676,5.076691412270812,0.005944626516863671
P3_vs_P3-M,frozen_through_2021,2023,fbs,218,Temple,P3,P3-M,4.117907172863169,4.090820647818209,0.02708652504496012
P3_vs_P3-M,frozen_through_2021,2023,fbs,2199,Eastern Michigan,P3,P3-M,4.269535006079031,4.272384972977853,-0.0028499668988217763
P3_vs_P3-M,frozen_through_2021,2023,fbs,221,Pittsburgh,P3,P3-M,5.643649120331523,5.632592692253351,0.011056428078171976
P3_vs_P3-M,frozen_through_2021,2023,fbs,2226,Florida Atlantic,P3,P3-M,4.539013119692909,4.47909634236677,0.05991677732613887
P3_vs_P3-M,frozen_through_2021,2023,fbs,2229,Florida International,P3,P3-M,3.2986833774397506,3.299825962401259,-0.0011425849615083195
P3_vs_P3-M,frozen_through_2021,2023,fbs,2247,Georgia State,P3,P3-M,4.69299655929495,4.707125763324721,-0.014129204029771358
P3_vs_P3-M,frozen_through_2021,2023,fbs,228,Clemson,P3,P3-M,4.249086927898979,4.251303609154472,-0.0022166812554926807
P3_vs_P3-M,frozen_through_2021,2023,fbs,2294,Iowa,P3,P3-M,4.280785731948373,4.280854909640644,-6.917769227143822e-05
P3_vs_P3-M,frozen_through_2021,2023,fbs,23,San José State,P3,P3-M,5.101071219136274,5.124195860118743,-0.023124640982469025
P3_vs_P3-M,frozen_through_2021,2023,fbs,2305,Kansas,P3,P3-M,4.636729305979622,4.606088076980252,0.03064122899936983
P3_vs_P3-M,frozen_through_2021,2023,fbs,2306,Kansas State,P3,P3-M,3.90953787375622,3.918096732186116,-0.0085588584298959
P3_vs_P3-M,frozen_through_2021,2023,fbs,2309,Kent State,P3,P3-M,4.549254910259676,4.564212005268774,-0.014957095009098254
P3_vs_P3-M,frozen_through_2021,2023,fbs,2335,Liberty,P3,P3-M,5.555427235172721,5.558340683087022,-0.002913447914300704
P3_vs_P3-M,frozen_through_2021,2023,fbs,2348,Louisiana Tech,P3,P3-M,3.806613595319056,3.8031242731944817,0.003489322124574201
P3_vs_P3-M,frozen_through_2021,2023,fbs,235,Memphis,P3,P3-M,4.637539863032833,4.637731990278076,-0.00019212724524297897
P3_vs_P3-M,frozen_through_2021,2023,fbs,238,Vanderbilt,P3,P3-M,4.816675605955197,4.818959566649932,-0.002283960694734688
P3_vs_P3-M,frozen_through_2021,2023,fbs,239,Baylor,P3,P3-M,6.103890729176759,5.996640203934728,0.10725052524203083
P3_vs_P3-M,frozen_through_2021,2023,fbs,2390,Miami,P3,P3-M,4.495562204332575,4.4975605692136,-0.0019983648810244503
P3_vs_P3-M,frozen_through_2021,2023,fbs,2393,Middle Tennessee,P3,P3-M,4.185451443505701,4.179460474379526,0.005990969126175472
P3_vs_P3-M,frozen_through_2021,2023,fbs,24,Stanford,P3,P3-M,4.561346277593521,4.562181307223786,-0.0008350296302648275
P3_vs_P3-M,frozen_through_2021,2023,fbs,242,Rice,P3,P3-M,4.498566895999175,4.49841892082525,0.00014797517392484139
P3_vs_P3-M,frozen_through_2021,2023,fbs,2426,Navy,P3,P3-M,4.2219391222542635,4.222040000200289,-0.00010087794602586797
P3_vs_P3-M,frozen_through_2021,2023,fbs,2429,Charlotte,P3,P3-M,3.1485939440575397,3.148431703589831,0.0001622404677088518
P3_vs_P3-M,frozen_through_2021,2023,fbs,2433,UL Monroe,P3,P3-M,2.8382352000534397,2.838762186352208,-0.0005269862987682394
P3_vs_P3-M,frozen_through_2021,2023,fbs,2439,UNLV,P3,P3-M,5.735133719397768,5.824306803548254,-0.08917308415048542
P3_vs_P3-M,frozen_through_2021,2023,fbs,2440,Nevada,P3,P3-M,3.0331378791079526,3.021492787564075,0.011645091543877495
P3_vs_P3-M,frozen_through_2021,2023,fbs,245,Texas A&M,P3,P3-M,4.466290923281596,4.465713325235611,0.0005775980459850061
P3_vs_P3-M,frozen_through_2021,2023,fbs,2459,Northern Illinois,P3,P3-M,4.645003780342817,4.636550415833598,0.00845336450921863
P3_vs_P3-M,frozen_through_2021,2023,fbs,248,Houston,P3,P3-M,4.720378242089644,4.719034144270747,0.0013440978188965502
P3_vs_P3-M,frozen_through_2021,2023,fbs,2483,Oregon,P3,P3-M,2.9917232528526085,3.158851591225173,-0.16712833837256458
P3_vs_P3-M,frozen_through_2021,2023,fbs,249,North Texas,P3,P3-M,4.365596411874134,4.363933196737824,0.001663215136310292
P3_vs_P3-M,frozen_through_2021,2023,fbs,25,California,P3,P3-M,4.608483187535797,4.594511429989087,0.013971757546710428
P3_vs_P3-M,frozen_through_2021,2023,fbs,2509,Purdue,P3,P3-M,4.685039710238928,4.685274096583626,-0.00023438634469830077
P3_vs_P3-M,frozen_through_2021,2023,fbs,251,Texas,P3,P3-M,3.3310922437606947,3.383331519660466,-0.052239275899771176
P3_vs_P3-M,frozen_through_2021,2023,fbs,252,BYU,P3,P3-M,4.857536376859623,4.848202746351106,0.00933363050851721
P3_vs_P3-M,frozen_through_2021,2023,fbs,2534,Sam Houston,P3,P3-M,3.7465049735338756,3.7465049735338756,0.0
P3_vs_P3-M,frozen_through_2021,2023,fbs,254,Utah,P3,P3-M,4.537446854138523,4.510284550841777,0.027162303296745627
P3_vs_P3-M,frozen_through_2021,2023,fbs,256,James Madison,P3,P3-M,7.863437851601243,7.79782186881855,0.06561598278269276
P3_vs_P3-M,frozen_through_2021,2023,fbs,2567,SMU,P3,P3-M,4.773489869207643,4.775327473196441,-0.0018376039887977313
P3_vs_P3-M,frozen_through_2021,2023,fbs,2572,Southern Miss,P3,P3-M,4.412126833644183,4.4290790628251,-0.016952229180917655
P3_vs_P3-M,frozen_through_2021,2023,fbs,2579,South Carolina,P3,P3-M,4.725131584923989,4.7275116141327524,-0.0023800292087630126
P3_vs_P3-M,frozen_through_2021,2023,fbs,258,Virginia,P3,P3-M,4.52911154313163,4.528479138742026,0.000632404389603991
P3_vs_P3-M,frozen_through_2021,2023,fbs,259,Virginia Tech,P3,P3-M,4.584315037667266,4.614373479275257,-0.030058441607991426
P3_vs_P3-M,frozen_through_2021,2023,fbs,26,UCLA,P3,P3-M,4.433049679913984,4.44816501855058,-0.015115338636595865
P3_vs_P3-M,frozen_through_2021,2023,fbs,2628,TCU,P3,P3-M,5.151966536593268,5.138228340925269,0.013738195667999165
P3_vs_P3-M,frozen_through_2021,2023,fbs,2633,Tennessee,P3,P3-M,3.878973255402178,3.88037819148794,-0.0014049360857621984
P3_vs_P3-M,frozen_through_2021,2023,fbs,2636,UTSA,P3,P3-M,4.706722396629178,4.706975227745797,-0.0002528311166196673
P3_vs_P3-M,frozen_through_2021,2023,fbs,2638,UTEP,P3,P3-M,3.602460203239878,3.598353564748876,0.004106638491002013
P3_vs_P3-M,frozen_through_2021,2023,fbs,264,Washington,P3,P3-M,4.2637835397138115,4.424426259674409,-0.1606427199605971
P3_vs_P3-M,frozen_through_2021,2023,fbs,2641,Texas Tech,P3,P3-M,4.5137206642009655,4.482100250142489,0.0316204140584766
P3_vs_P3-M,frozen_through_2021,2023,fbs,2649,Toledo,P3,P3-M,4.681869142195036,4.680718990444296,0.0011501517507399583
P3_vs_P3-M,frozen_through_2021,2023,fbs,265,Washington State,P3,P3-M,4.637118777991425,4.637046817256136,7.196073528881186e-05
P3_vs_P3-M,frozen_through_2021,2023,fbs,2653,Troy,P3,P3-M,5.153962697463852,5.140887367321869,0.01307533014198281
P3_vs_P3-M,frozen_through_2021,2023,fbs,2655,Tulane,P3,P3-M,4.6849341388961285,4.683396899761294,0.0015372391348345005
P3_vs_P3-M,frozen_through_2021,2023,fbs,2711,Western Michigan,P3,P3-M,4.280617319603962,4.279391468785141,0.0012258508188214279
P3_vs_P3-M,frozen_through_2021,2023,fbs,275,Wisconsin,P3,P3-M,4.648989023874176,4.6485233837585245,0.00046564011565131125
P3_vs_P3-M,frozen_through_2021,2023,fbs,2751,Wyoming,P3,P3-M,5.4107121910469855,5.40769108591037,0.003021105136615354
P3_vs_P3-M,frozen_through_2021,2023,fbs,276,Marshall,P3,P3-M,4.545524577473038,4.544593170859896,0.0009314066131418386
P3_vs_P3-M,frozen_through_2021,2023,fbs,277,West Virginia,P3,P3-M,4.643218984671013,4.642787628939202,0.0004313557318109673
P3_vs_P3-M,frozen_through_2021,2023,fbs,278,Fresno State,P3,P3-M,4.8263562911469124,4.824333108541131,0.0020231826057814928
P3_vs_P3-M,frozen_through_2021,2023,fbs,290,Georgia Southern,P3,P3-M,4.5073878946858965,4.504756296085606,0.0026315986002902747
P3_vs_P3-M,frozen_through_2021,2023,fbs,295,Old Dominion,P3,P3-M,4.907074203571598,4.885025966993721,0.022048236577877134
P3_vs_P3-M,frozen_through_2021,2023,fbs,30,USC,P3,P3-M,4.2440311916000955,4.225179278747717,0.018851912852378305
P3_vs_P3-M,frozen_through_2021,2023,fbs,309,Louisiana,P3,P3-M,4.608767811390657,4.60969369595166,-0.0009258845610027322
P3_vs_P3-M,frozen_through_2021,2023,fbs,324,Coastal Carolina,P3,P3-M,4.719818671831988,4.719646054975234,0.00017261685675418192
P3_vs_P3-M,frozen_through_2021,2023,fbs,326,Texas State,P3,P3-M,5.229392510469136,5.246129122786241,-0.016736612317105326
P3_vs_P3-M,frozen_through_2021,2023,fbs,328,Utah State,P3,P3-M,4.5236461472852465,4.522731630153082,0.0009145171321645051
P3_vs_P3-M,frozen_through_2021,2023,fbs,333,Alabama,P3,P3-M,2.723217714429953,2.761734057856969,-0.03851634342701615
P3_vs_P3-M,frozen_through_2021,2023,fbs,344,Mississippi State,P3,P3-M,5.132107083618331,5.131517546187304,0.0005895374310274093
P3_vs_P3-M,frozen_through_2021,2023,fbs,349,Army,P3,P3-M,4.620715288740419,4.620233948759105,0.00048133998131394407
P3_vs_P3-M,frozen_through_2021,2023,fbs,356,Illinois,P3,P3-M,4.880039810799834,4.831441081214924,0.04859872958490996
P3_vs_P3-M,frozen_through_2021,2023,fbs,36,Colorado State,P3,P3-M,4.323787125102575,4.3216472147721285,0.0021399103304462486
P3_vs_P3-M,frozen_through_2021,2023,fbs,38,Colorado,P3,P3-M,4.708609331809175,4.71101055143122,-0.00240121962204487
P3_vs_P3-M,frozen_through_2021,2023,fbs,41,UConn,P3,P3-M,4.309474613320859,4.3068273483050294,0.0026472650158293476
P3_vs_P3-M,frozen_through_2021,2023,fbs,5,UAB,P3,P3-M,4.2408871215970825,4.242029417043855,-0.0011422954467725788
P3_vs_P3-M,frozen_through_2021,2023,fbs,52,Florida State,P3,P3-M,3.5051810543286286,3.5028080683952583,0.0023729859333703196
P3_vs_P3-M,frozen_through_2021,2023,fbs,55,Jacksonville State,P3,P3-M,5.2479151139319,5.2479151139319,0.0
P3_vs_P3-M,frozen_through_2021,2023,fbs,57,Florida,P3,P3-M,4.846257272860647,4.845764353557206,0.0004929193034408641
P3_vs_P3-M,frozen_through_2021,2023,fbs,58,South Florida,P3,P3-M,4.79390010629721,4.788343709940135,0.005556396357074611
P3_vs_P3-M,frozen_through_2021,2023,fbs,59,Georgia Tech,P3,P3-M,4.602881398230127,4.6043721040020165,-0.0014907057718893668
P3_vs_P3-M,frozen_through_2021,2023,fbs,6,South Alabama,P3,P3-M,4.730976256078899,4.716354556035092,0.014621700043806918
P3_vs_P3-M,frozen_through_2021,2023,fbs,61,Georgia,P3,P3-M,1.9803392951191028,1.981349855033426,-0.0010105599143233057
P3_vs_P3-M,frozen_through_2021,2023,fbs,62,Hawai'i,P3,P3-M,4.235732250986878,4.234386052221436,0.0013461987654421748
P3_vs_P3-M,frozen_through_2021,2023,fbs,66,Iowa State,P3,P3-M,4.5496487377573755,4.549164800521514,0.0004839372358613758
P3_vs_P3-M,frozen_through_2021,2023,fbs,68,Boise State,P3,P3-M,4.558533877885118,4.559812140005948,-0.0012782621208300426
P3_vs_P3-M,frozen_through_2021,2023,fbs,77,Northwestern,P3,P3-M,4.894731117327355,4.89443372914404,0.00029738818331548345
P3_vs_P3-M,frozen_through_2021,2023,fbs,8,Arkansas,P3,P3-M,5.15408819638363,5.156825720946875,-0.002737524563245053
P3_vs_P3-M,frozen_through_2021,2023,fbs,84,Indiana,P3,P3-M,4.475660737529721,4.475675020203528,-1.4282673806320645e-05
P3_vs_P3-M,frozen_through_2021,2023,fbs,87,Notre Dame,P3,P3-M,3.612946446581333,3.6142687422162036,-0.0013222956348708514
P3_vs_P3-M,frozen_through_2021,2023,fbs,9,Arizona State,P3,P3-M,4.933294897643313,4.860345135625456,0.0729497620178563
P3_vs_P3-M,frozen_through_2021,2023,fbs,96,Kentucky,P3,P3-M,4.57616606661176,4.575098607880589,0.0010674587311712003
P3_vs_P3-M,frozen_through_2021,2023,fbs,97,Louisville,P3,P3-M,4.093037230351451,4.095962283705134,-0.0029250533536835377
P3_vs_P3-M,frozen_through_2021,2023,fbs,98,Western Kentucky,P3,P3-M,4.678428530967213,4.6780435649232635,0.00038496604394921974
P3_vs_P3-M,frozen_through_2021,2023,fbs,99,LSU,P3,P3-M,3.44566006920539,3.446095631750706,-0.0004355625453160705
P3_vs_P3-M,frozen_through_2021,2024,fbs,103,Boston College,P3,P3-M,4.563104776700856,4.559917449294927,0.0031873274059286416
P3_vs_P3-M,frozen_through_2021,2024,fbs,113,Massachusetts,P3,P3-M,3.062728433341339,3.062114200851547,0.0006142324897919771
